Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
228,50,59.04,59.1,49.9,50.1,70.47,70.3,78.98,78.1,76.25,70.4,57.46,59.21,94.48,30.29,64.93,-0.7365,82.55,68.28,15.8,1.538,56.28,5.157,0.6818,266.3,216.6,8.1,4.6,42,37.1,82.6,91.8,6.7,46.8,4.8,109.8,27.2,54.7,65,62,14.32,4.31,8.219,20,0,114,110.9,138,99.8,8.2,9,50,0,100,80,56,56,63,55.03,63.81,70.82,64.9,82.85,64.13,-13.76
230,50,57.9,57.2,49.69,49.5,69.11,68.4,77.06,75.6,74.41,68.97,57.05,57.78,88.23,29.42,60.46,-1.647,73.87,66.28,6.546,-1.046,48.81,5.321,0.6608,266.6,216.1,7.8,3.6,41.5,36.6,79.2,85.4,5.1,46.8,5.2,109.4,30.2,49.1,55,53,-1.683,-0.5426,9.199,20,0,113.8,110.5,135,97.4,7.3,7.9,50,0,100,80,56,56,63,55.07,61.84,60.74,59.83,104.3,157.1,-25.65
232,50,56.87,56.8,50.14,49.8,66.62,65.8,73.17,72,70.85,66.3,56.44,56.96,73.24,25.95,50.79,-3.49,60.48,56.58,4.694,0.7956,45.56,4.667,0.7533,268.4,215.7,9,3.7,40.8,35.9,75.7,79.9,5.4,47.5,6.7,110.5,34.5,44,52,50,0.6719,0.2609,9.553,20,0,113.6,110.5,133,96.3,6.1,7,50,0,100,80,56,56,57,55.03,60.53,59.43,58.35,113.3,104.1,-30.62
234,50,56.09,56.3,49.82,49.8,65.59,65.1,71.61,70.8,69.82,65.36,55.74,56.22,67.27,19.99,49.86,-2.573,56.06,52.91,4.296,1.155,42.49,4.639,0.7579,268.3,214.2,7.8,3.6,42,37.1,74.4,78,5.2,47.5,5.5,110.1,35.7,41.3,49,47,3.046,1.288,9.926,20,0,113.1,110.1,133.5,95.1,5.5,6.5,50,0,100,80,56,56,48,54.95,61.39,58.53,57.61,74.5,103.1,-16.46
236,50,56.01,56.3,49.9,49.8,65.39,65.1,71.12,70.6,69.58,65.24,55.7,56.14,63.74,17.15,48.23,-1.649,54.66,51.88,3.936,1.157,42.51,4.521,0.7776,266.9,214.5,8,3.8,41.8,36.9,74.4,78,5.7,47.8,5.8,110.1,35.4,41.1,49,47,10.6,4.732,9.926,20,0,112.9,110.1,132,94.1,5.3,6.3,50,0,100,80,56,56,48,54.99,62.13,58.45,57.45,57.69,94.43,-20.21
238,50,56.01,56.3,49.98,50,65.35,65.3,71,70.6,69.54,65.2,55.74,56.14,63.2,16.34,48.52,-1.659,54.44,52,3.604,1.168,42.49,4.505,0.7805,268.5,216.5,8,3.6,41.8,36.9,74.4,78,5.8,47.8,6,110.1,35.9,41.3,49,47,11.66,5.248,9.926,20,0,112.4,109.8,134,96.6,5.5,6.5,50,0,100,80,56,56,52,55.03,62.29,58.41,57.45,54.03,86.49,-19.25
240,50,56.01,56.1,49.9,50,65.35,65.1,70.95,70.6,69.49,65.2,55.7,56.14,62.77,16.35,48.09,-1.66,54.99,52.19,3.96,1.164,42.47,4.553,0.7723,268.7,215.8,8,3.8,41.8,36.9,74.1,78,5.5,47.8,6,110.1,36,41.1,49,47,15.09,6.838,9.926,20,0,112.4,109.8,133,95,5.5,6.3,50,0,100,80,56,56,48,55.07,62.33,58.49,57.41,54.05,87.81,-22.95
242,50,56.01,56.1,49.9,50,65.31,64.8,70.91,70.4,69.45,65.16,55.7,56.1,62.55,16.29,47.92,-1.654,54.89,52.1,3.585,0.7941,42.46,4.546,0.7735,267.7,215.4,8.2,3.7,41.6,36.7,74.1,77.5,5.8,47.8,6,110.3,35.7,40.8,49,47,15.51,7.051,9.926,20,0,112.2,109.6,132,94.8,5.3,6.3,50,0,100,80,56,56,45,55.12,62.17,58.41,57.41,55.42,86.01,-23.37
244,50,56.01,56,49.94,50,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.73,15.42,48.51,-1.201,54.2,51.43,3.564,0.7894,42.51,4.483,0.7843,268.5,214.2,8,3.6,42,37.1,74.4,78,5.8,47.8,6.2,110.3,35.9,41.3,49,47,12.54,5.684,9.926,20,0,112.2,109.2,132,94.4,5.7,6,50,0,100,80,56,56,48,55.16,62.46,58.41,57.37,50.7,82.14,-16.16
246,50,56.01,56.1,49.9,50,65.31,65.1,70.91,70.6,69.54,65.2,55.7,56.1,62.83,15.45,48.59,-1.203,55,52.21,3.592,0.7957,42.51,4.549,0.7729,268.9,215.9,8,3.8,42,37.1,74.4,78,5.8,47.8,5.8,110.3,35.9,40.4,49,47,15,6.791,9.926,20,0,112.2,109.4,133,95.1,5.5,6.1,50,0,100,80,56,56,48,55.2,62.33,58.45,57.41,51.94,82.8,-20.04
248,50,56.01,56.3,49.9,49.8,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.63,15.4,48.43,-1.199,54.94,52.15,3.588,0.7948,42.47,4.548,0.773,268.1,215.6,8,3.6,41.6,36.7,74.4,78,6,48,6,110.1,35.9,41.1,49,47,15.42,7.002,9.926,20,0,112.2,109.4,134,96.4,5.5,6.3,50,0,100,80,56,56,48,55.2,62.42,58.41,57.37,51.2,82.7,-20.54
250,50,56.01,56.1,49.94,50,65.27,65.1,70.91,70.6,69.49,65.16,55.7,56.1,62.91,15.81,48.3,-1.195,54.19,51.41,3.563,0.7892,42.49,4.484,0.7842,267.3,214.1,8.2,3.7,41.8,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.8,49,47,11.81,5.34,9.926,20,0,112,109.2,131,92.8,5.3,6.1,50,0,100,80,56,56,48,55.2,62.13,58.37,57.37,54.74,85.48,-17.24
252,50,55.93,56.1,49.86,50,65.31,65.3,70.87,70.6,69.54,65.24,55.7,56.1,62.43,15,48.17,-0.7444,54.42,52.37,3.578,1.526,42.48,4.505,0.7805,269.2,215,8.2,3.8,41.8,36.9,74.1,78,5.7,47.8,6,110.3,36,41.1,49,47,14.33,6.527,9.926,20,0,112,109.2,133.5,96.4,5.5,6.1,50,0,100,80,56,56,52,55.2,62.46,58.33,57.33,49.59,85.84,-23.46
254,50,55.97,56.1,49.9,50,65.27,65.1,70.83,70.6,69.49,65.16,55.66,56.06,61.84,14.86,48.17,-1.192,54.82,52.02,3.605,0.7985,42.41,4.545,0.7736,266.6,216.6,8.2,3.5,41.8,36.9,74.1,77.5,6,47.8,6,110.3,35.9,40.1,49,47,17.76,8.168,9.926,20,0,111.8,109,133.5,95.9,5.5,6.1,50,0,100,80,56,56,48,55.2,62.21,58.33,57.29,50.84,83.07,-21.29
256,50,55.93,56,49.86,49.8,65.31,65.1,70.87,70.8,69.54,65.2,55.66,56.06,62.22,14.95,48.47,-1.2,54.35,51.94,3.574,1.158,42.5,4.497,0.7819,268.2,214.7,8.2,3.3,41.6,36.7,74.1,77.5,5.5,47.8,5.8,109.8,36,40.9,49,47,14.86,6.791,9.926,20,0,112,109,133,95.1,5.7,6.2,50,0,100,80,56,56,48,55.2,62.54,58.33,57.29,48.87,82.36,-19.22
258,50,55.93,56.1,49.86,49.8,65.35,65.4,70.87,70.9,69.54,65.16,55.66,56.02,60.55,14.66,47.96,-2.074,54.45,52.03,3.214,0.7936,42.7,4.484,0.7842,263,215.1,8.2,3.8,41.8,36.9,74.7,78.4,6,47.8,6,110.1,35.4,41.5,49,47,21.28,9.997,9.926,20,0,112,109,134.5,96.9,5.3,6.1,30,0,100,40,47,56,63,55.2,62.33,58.08,57.29,49.29,77.14,-22.32
260,50,54.7,55.2,51.49,51.1,64.61,63.6,68.21,67.8,66.79,61.35,54.64,54.95,40.4,15.92,61.05,-36.57,28.69,28.11,2.84,2.256,39.16,2.576,1.365,269.3,214.6,10.3,4.4,40.6,35.6,72.2,74.5,4.1,49.5,8.9,117.8,45.6,39.1,48,46,-2.006,-1.412,10.06,20,0,111.8,109,131,94.1,4.4,4.3,10,0,100,40,47,56,63,55.16,59.18,55.58,55.57,94.97,68.15,145.3
262,50,54.13,54.4,50.72,50.4,63.42,62.8,66.94,66.2,65.44,60.12,54.06,54.38,39.66,16.92,59.94,-37.2,30.67,30.08,2.853,2.266,33.97,3.174,1.108,270.5,215.6,8.5,2.6,41.6,37.2,69.2,70,3.1,49.3,7.2,121.7,52.5,32.6,38,37,2.347,1.683,11.36,20,0,112,109,130,92.3,3.4,3.8,30,0,100,40,47,56,57,55.12,58.77,55.3,54.87,111.1,68.48,134.7
264,50,53.6,53.4,49.94,50.3,63.05,62.8,66.53,65.6,65.36,59.71,53.41,53.73,39.12,13.2,63.51,-37.59,32.67,30.99,2.836,1.156,30.99,3.706,0.9487,269.9,214.3,7.5,1.4,42.9,38,67,67,1.5,49.1,6,121.5,55.1,28.8,36,35,8.307,6.04,11.7,20,0,112.4,109.2,130,90.7,3,3,30,0,100,40,47,56,57,54.99,59.02,54.64,54.3,78.73,68.06,138.2
266,50,53.76,53.8,50.31,50.3,62.56,62.3,65.84,65.4,64.66,59.47,53.61,53.89,36.61,13.13,58.11,-34.63,31.18,29.85,2.496,1.168,32.78,3.344,1.051,268.4,216.6,7.5,2.7,42.8,37.9,68.1,68.5,3.2,49.3,6.4,124.5,56.5,31,37,36,13.66,10.61,11.53,20,0,112.7,109.4,128.5,89.7,3.1,3.5,30,0,100,40,47,56,52,54.95,59.26,54.81,54.46,73.08,59.91,130.5
268,50,53.47,53.4,50.06,50,62.52,62.3,65.84,65.4,64.7,59.3,53.37,53.6,37.34,12.76,60.85,-36.27,30.6,29.65,2.113,1.16,32.82,3.278,1.072,270.4,215.2,7.2,2,42.8,37.9,67.4,67.5,3.3,49.1,6.5,124,56.3,29.8,38,37,9.107,6.936,11.36,20,0,113.1,109.6,130,91.2,3.2,3.3,30,0,100,40,47,56,52,54.95,58.98,54.6,54.17,76.11,50.71,138.6
270,50,53.35,53.4,49.9,49.8,62.52,62.3,65.8,65.4,64.74,59.26,53.2,53.52,36.67,11.77,61.41,-36.52,30.93,29.61,2.843,1.526,32.73,3.322,1.058,268.8,214.9,7.2,2.3,42.4,37.5,67.7,68,3.5,49.1,6.5,123.7,56,29.8,38,37,12.54,9.729,11.36,20,0,113.1,109.6,129.5,90.5,3.1,3.6,30,0,100,40,47,56,52,54.99,59.26,54.48,54.05,66.16,68.23,139.2
272,50,53.31,53.3,49.82,50,62.48,62.5,65.75,65.6,64.74,59.3,53.16,53.44,36.81,11.36,61.2,-35.74,31.34,30.02,2.48,1.161,32.77,3.363,1.046,269.9,215.2,7.4,2.1,42.3,37.4,67.7,68,3.3,49,6.4,123.7,56,30.1,38,37,13.53,10.45,11.36,20,0,113.3,109.6,129,90.2,3.3,3.3,30,0,100,40,47,56,57,55.03,59.34,54.4,54.05,63.23,59.52,137.5
274,50,53.27,53.3,49.77,49.8,62.44,62.3,65.71,65.4,64.66,59.22,53.12,53.4,36.94,11.86,61.4,-36.32,31.24,29.92,2.472,1.157,32.74,3.354,1.048,270.8,214.5,7.5,2.7,42.3,37.4,67.4,67.5,3.2,49.1,6.8,123.5,56.1,30.8,37,36,12.69,9.773,11.53,20,0,113.8,110.1,128.5,90,3.1,3.5,30,0,100,40,47,56,52,55.03,59.22,54.36,53.97,67.95,59.32,138.8
276,50,53.52,53.9,50.47,50.6,62.15,61.9,65.1,64.8,64.21,59.18,53.45,53.77,33.01,9.94,56.38,-33.31,27.27,26.69,2.845,2.26,32.01,2.995,1.174,268.9,215,9.1,2.2,41.5,36.6,67,67,2.8,49.6,8,125.7,58.7,30.3,37,36,11.84,10.2,11.53,20,0,113.8,110.1,129.5,91.6,2.9,3.3,20,0,100,40,47,56,48,55.07,59.39,54.77,54.3,55.34,68.27,141.6
278,50,53.72,53.9,50.39,50.3,62.4,62.5,65.55,65.4,64.58,59.38,53.61,53.85,35.2,10.83,58.05,-33.68,30.01,29.05,2.123,1.166,32.37,3.26,1.078,268.1,216.2,7.4,2.3,42.9,38,67.7,68,3.5,49.6,6.7,126,58.6,30.1,37,36,14.11,11.4,11.53,20,0,114,110.1,130,91,2.9,3.6,30,0,100,40,47,56,57,55.07,59.51,54.85,54.42,58.6,50.95,133.9
280,50,53.68,53.8,50.31,50.3,62.48,62.5,65.63,65.4,64.58,59.34,53.53,53.81,35.4,11.81,58.84,-35.25,30.36,29.03,2.49,1.166,32.37,3.298,1.066,269.6,216.1,7.2,2.3,43.1,38.2,67.7,68,3.4,49.5,6.6,125.2,57.8,28.8,37,36,14.65,11.77,11.53,20,0,114.2,110.5,129.5,89.2,3.1,3.5,30,0,100,40,47,56,57,55.12,59.18,54.81,54.34,69.7,59.77,136.6
282,50,53.64,53.8,50.27,50.4,62.44,62.5,65.59,65.3,64.58,59.38,53.53,53.81,35.44,11.36,58.44,-34.36,30.21,29.26,2.478,1.526,32.33,3.285,1.07,269.9,215,7.6,2.1,42.8,37.9,67.4,67.5,3.4,49.6,6.5,125,57.8,29.3,37,36,13.96,11.2,11.53,20,0,114.5,110.3,128.5,89.8,3,3.4,30,0,100,40,47,56,57,55.12,59.22,54.77,54.34,66.39,59.48,134.8
284,50,53.6,53.8,50.31,50.3,62.48,62.3,65.59,65.4,64.58,59.38,53.53,53.77,35,11.37,58.49,-34.85,29.73,29.14,2.129,1.539,32.38,3.228,1.089,270.1,216.8,7.2,2,42.9,38,67.4,67.5,3.4,49.6,6.5,125.2,57.8,29.3,37,36,13.82,11.23,11.53,20,0,114.7,110.7,130.5,91.7,3.2,3.5,30,0,100,40,47,56,52,55.12,59.34,54.77,54.34,64.51,51.1,135.6
286,50,53.64,53.8,50.31,50.3,62.48,62.3,65.63,65.3,64.62,59.34,53.49,53.77,35.49,11.38,59.45,-35.34,29.73,28.41,2.468,1.155,32.35,3.231,1.088,270.3,214.2,7.5,2,42.9,38,67.4,67.5,3.4,49.6,6.7,125,57.8,29.5,37,36,12.08,9.681,11.53,20,0,114.7,110.7,129.5,90.3,3.1,3.4,30,0,100,40,47,56,52,55.12,59.34,54.72,54.34,64.56,59.24,141.1
288,44,53.64,53.8,50.31,50.4,62.48,62,65.63,65.3,64.66,59.43,53.53,53.81,36.15,11.12,60.09,-35.06,29.93,28.98,2.486,1.531,34.65,3.037,1.158,275.4,215.6,9.4,4.1,41,36.1,69.5,70.5,5.2,49.6,8.8,125.2,55.8,34.6,43,41,12.78,10.05,10.74,20,0,114.9,110.9,131.5,94.4,3.5,3.4,40,96.61,100,83.31,55.9,56,20,55.12,59.39,55.13,54.34,62.49,59.65,142.6
290,44,54.83,54.9,47.36,46.4,64.65,66.4,71.08,73.9,69.66,64.38,53.82,54.91,72.75,16.07,59.75,-3.069,66.57,57.59,9.767,0.7887,55.44,4.221,0.8329,271.7,214,5.5,5.9,40.8,35.9,79.8,86.4,10.6,45.1,4.3,112,32.5,51.1,66,63,33.72,13.18,8.116,20,0,114.7,110.9,134.5,98.1,7.4,8.6,40,76.27,100,73.14,55.29,56,20,55.16,64.75,65.17,59.58,40.2,41.96,9.81
292,44,55.23,55.8,45.97,45.9,70.3,71.7,78.04,80.2,76.91,69.21,54.02,55.53,88.04,12.89,87.55,-12.4,83.18,72.31,13.51,2.632,63.84,4.581,0.7676,273.1,215.4,5,5.8,40.8,35.8,86,97.3,9.9,44.1,3.3,107.5,21.5,61.4,75,72,46.77,15.11,7.233,20,0,114.5,110.9,139,99.7,8.2,9.9,50,55.93,100,62.97,54.68,56,20,55.16,70.73,65.62,60.56,19.87,64.14,47.55
294,44,56.05,56.1,46.38,46.3,74.85,76.4,82.95,84.8,81.78,71.83,55.13,56.18,93.01,13.47,114.1,-34.59,86.35,78.09,9.41,1.156,69.96,4.34,0.8102,275.4,214.1,6.3,5.7,39.8,34.8,90.5,105.2,10,43.6,3.6,110.1,19.3,70.7,82,79,46.55,14.23,6.586,20,0,114,110.7,138,102.9,8.3,10,40,35.59,100,52.8,54.07,56,20,55.24,74.78,60.7,59.21,16.54,151.4,86.95
296,44,55.36,55.2,45.76,45.4,78.9,80.2,87.05,88.5,85.75,72.53,54.88,55.41,93.47,14.88,151.7,-73.11,86.03,81.78,4.682,0.426,73.29,4.127,0.8519,275.4,215.2,5.1,4.2,40.1,35.1,92.7,109.7,7.8,43.2,2.7,113.3,20.6,74.7,86,82,47.15,14.35,6.317,20,0,114.2,111.1,139,103.1,8.3,9.8,50,15.25,100,42.63,53.46,56,20,55.36,78.1,57.71,56.88,15.7,112.4,126.9
298,44,54.58,54.4,45.35,45.1,82.22,82.8,90.04,91.2,88.66,72.24,54.23,54.63,87.96,15.51,184.7,-112.2,82.87,79.71,3.588,0.4273,72.3,4.03,0.8725,270,215.5,5.3,2.3,39.8,34.8,93.5,111.7,6.3,43,3.2,116.4,22.9,76.9,85,81,54.4,17.59,6.406,20,0,114,110.9,140.4,104.8,8.2,9.3,50,0,100,35,49,56,25.03,55.44,80.68,56.61,55.77,14.75,86.1,153.5
300,44,54.13,54.1,45.39,45.1,82.91,83,90.94,91,89.19,71.67,53.86,54.3,89.54,19.5,195.5,-125.5,78.08,75.67,3.936,1.523,72.89,3.766,0.9335,267.8,214.5,5.3,2.5,39.8,34.8,93.5,111.2,5.9,42.9,3.1,118.5,25.1,76.7,86,82,32.58,10.35,6.317,20,0,114.2,110.9,139.9,104,8,9,50,0,100,35,49,56,25.23,55.44,79.41,56.2,55.32,19.53,94.46,164.2
302,44,54.05,54.2,45.15,45.1,83.16,83.2,91.35,91.2,89.52,71.71,53.7,54.22,91.59,20.46,199.2,-128.1,80.02,76.85,4.695,1.532,72.75,3.867,0.9091,268.5,215.8,5,2.8,40.1,35.1,94,112.2,5.8,42.9,2.8,119,24.8,77.6,86,82,32.04,9.949,6.317,20,0,114.2,110.7,139.9,103.6,8.2,9.1,50,0,100,35,49,56,25.44,55.52,79.45,57.75,55.89,20.53,60.58,164.9
304,44,54.33,54.5,45.52,45.4,83.36,83.3,91.59,91.6,89.72,71.96,53.86,54.59,91.89,20.88,198.4,-127.4,79.41,75.14,6.548,2.273,72.9,3.83,0.918,268,216.1,5.4,2.4,40,35,94,112.2,6.1,43,3,119.2,25.2,77.4,87,83,29.03,8.984,6.228,20,0,114.2,110.7,140.4,104.5,8.3,8.9,50,0,100,35,49,56,25.64,55.57,79.69,58.25,56.47,20.77,88.36,166.5
306,44,54.78,54.9,45.84,45.8,83.61,83.7,91.88,91.9,89.93,72.2,54.27,54.87,92.08,21.73,197.4,-127,80.16,75.54,5.417,0.7938,74.26,3.796,0.9263,267.3,215.2,6,3.3,39.8,34.8,94.8,114.2,6.3,43.2,3.4,119.7,25.1,79.2,88,84,32.35,9.994,6.14,20,0,114.2,110.7,139.9,104.4,8,9.1,50,0,100,35,49,56,25.84,55.61,79.82,58.66,56.84,21.55,71.47,165
308,44,54.99,55.2,46.01,45.9,84.02,84,92.41,92.3,90.42,72.49,54.56,55.12,93.26,22.15,199.3,-128.1,80.8,76.9,5.067,1.164,75.42,3.767,0.9334,266.7,215.9,5.9,3.4,40,35,95.7,115.6,6.8,43.2,3.4,120.2,24.5,81.1,89,85,31.62,9.642,6.052,20,0,114.5,110.5,139.9,104.4,8.3,9.3,50,0,100,35,49,56,26.04,55.65,80.19,58.86,57.04,21.66,66.84,163.8
310,44,55.11,55.3,46.05,45.8,84.47,84.5,92.98,93.2,90.95,72.81,54.68,55.28,95.23,22.74,202.8,-130.3,81.14,77.26,5.409,1.525,77.1,3.7,0.9503,268.4,214.9,5.9,3.3,40,35,96.5,117.1,6.9,43.4,3.6,120.9,24.7,82.6,93,89,27.58,8.236,5.704,20,0,114.5,110.5,139.4,104.9,8.7,9.4,50,0,100,35,49,56,26.24,55.69,80.51,58.98,57.2,21.99,72.99,166.2
312,44,55.19,55.5,46.05,45.8,84.84,84.7,93.47,93.4,91.32,73.02,54.76,55.41,96.43,24.08,204.3,-131.9,82.38,78.47,5.811,1.903,78.53,3.688,0.9533,267.9,216.2,5.7,4.1,40.1,35.1,97.5,119.1,7.3,43.4,3.4,121.7,24,84.1,94,90,29.11,8.585,5.618,20,0,114.5,110.7,140.4,104.9,8.6,9.7,50,0,100,35,49,56,26.44,55.69,80.55,59.27,57.37,23.24,73.35,165
314,44,55.23,55.5,46.01,45.9,84.96,84.9,93.72,93.7,91.48,73.14,54.84,55.41,97.75,24.98,204.6,-131.9,83.09,79.55,5.071,1.534,79.75,3.663,0.9598,267.8,216.1,6.1,5,39.8,34.8,98.7,121.6,8.6,43.2,3.2,122,23.7,86.8,96,92,28.22,8.212,5.448,20,0,114.7,110.7,139.9,104.4,9,9.6,50,0,100,35,49,56,29.64,55.69,80.06,59.27,57.45,24.59,66.9,163.7
316,44,55.15,55.3,45.93,45.8,85.04,84.8,93.88,93.7,91.6,73.18,54.72,55.32,98.6,25.42,205.4,-132.2,83.78,79.84,5.485,1.547,80.8,3.646,0.9644,267.6,217.9,6,5.3,39.8,34.8,99,122.1,8.7,43,3.2,122.5,23.5,87.1,97,93,28.67,8.27,5.363,20,0,114.9,110.7,140.9,105.8,8.8,9.6,50,0,100,35,49,56,26.84,55.69,80.02,59.15,57.37,25.07,74.02,163.6
318,44,55.11,55.2,45.84,45.6,85.04,84.9,93.93,93.9,91.56,73.1,54.64,55.28,98.75,26.25,205.2,-132.7,82.74,78.5,5.759,1.521,80.71,3.605,0.9754,266.8,214.3,5.8,5.1,39.8,34.8,99,122.1,8.7,43,3.2,122.7,23.7,87.5,96,92,24.42,7.035,5.448,20,0,114.9,110.7,139.9,104.4,9,9.6,50,0,100,35,49,56,30.04,55.69,79.94,59.06,57.25,25.98,75.97,164.7
320,44,55.07,55.2,45.8,45.6,85,84.7,93.88,93.7,91.56,73.1,54.6,55.2,99.07,25.88,205.9,-132.7,82.97,78.72,5.409,1.159,80.54,3.622,0.9708,267.7,214.8,6.1,5.3,39.8,34.6,99,122.1,8.7,42.9,3.4,123,23.7,87.5,96,92,23.93,6.871,5.448,20,0,115.1,110.9,140.9,105.6,8.9,9.6,50,0,100,35,49,56,27.25,55.69,80.1,58.98,57.16,25.44,71.35,165.3
322,44,55.07,55.2,45.72,45.4,84.96,84.7,93.84,93.7,91.52,73.1,54.56,55.16,98.84,25.82,205,-131.9,83.73,79.11,5.41,0.7928,80.53,3.655,0.9619,267,214.9,6.1,5,39.5,34.6,98.7,121.6,8.6,42.9,3.4,122.7,24.3,87,97,92,27.4,7.884,5.448,20,0,115.3,110.9,140.9,105.8,8.9,9.6,50,0,100,35,49,56,27.45,55.69,79.82,58.9,57.12,25.68,73.01,164
324,44,54.99,55.2,45.68,45.4,84.96,84.8,93.8,93.5,91.44,73.02,54.51,55.08,98.59,26.33,205.4,-133.1,83.23,78.98,5.036,0.791,80.55,3.633,0.9679,267.6,214.6,5.9,5.2,39.5,34.6,98.7,121.6,8.6,42.9,3.4,122.7,24,87.5,96,92,26.53,7.654,5.448,20,0,115.6,111.1,140.4,105.1,9,9.8,50,0,100,35,49,56,27.65,55.69,79.78,58.78,57.08,26.23,71.24,164.7
326,44,54.91,55,45.6,45.4,84.88,84.8,93.76,93.5,91.44,73.02,54.47,55.04,98.88,25.83,205.1,-132,83.79,79.88,5.07,1.165,80.52,3.659,0.961,267.1,216,5.9,5.5,39.5,34.6,99,122.1,8.8,42.7,3.2,122.7,24,87.5,97,93,27.46,7.897,5.363,20,0,115.6,111.1,140.4,105.3,8.8,9.6,50,0,100,35,49,56,27.85,55.69,79.78,58.7,56.92,25.73,68.42,163.1
328,45,54.83,54.9,45.52,45.4,85,86.8,93.72,94.4,91.4,72.86,54.35,54.87,97,25.81,206.3,-135.1,83.92,79.64,4.708,0.4283,77.02,3.831,0.9178,267,216.3,5.1,5.8,40.3,35.3,100.2,124.6,10.1,42.9,2.6,122.7,22.5,89.3,90,86,31.02,9.096,5.964,20,0,115.7,111.3,136.5,98.9,7.2,9.5,70,0,100,20,49,56,41,55.69,79.74,58.57,56.84,25.76,65.03,163.9
330,45,51.67,51.1,44.45,43.9,87.62,87.2,94.78,94.3,91.81,65.24,50.87,51.72,79.49,33.02,294.8,-248.4,64.77,57.58,7.624,0.4268,66.05,3.448,1.02,266.3,215.3,3.7,3.2,40.1,35.1,97.5,119.1,6.1,42.7,2.6,125.5,27.7,85.1,78,75,14.3,5.118,6.952,20,0,115.7,111.3,140.4,104.5,7.1,7.3,70,0,100,20,49,56,41,55.65,77.16,57.96,54.95,36.84,60.85,214.3
332,45,51.8,52.4,46.05,46.1,84.84,84.2,90.61,89.9,88.37,64.26,51.16,52.13,64.8,25.13,270.7,-231.1,51.48,45.76,8.713,2.993,60.78,2.978,1.181,269.5,215,5.6,3.6,40.3,35.3,93.7,111.7,6,44.3,4,128.7,35,76.4,70,67,13.96,6.127,7.715,20,0,116,111.6,139.4,103.6,5.7,6.5,50,0,100,20,49,56,23,55.65,76.79,56.57,54.75,28.53,114.9,223.9
334,45,51.55,51.6,45.48,45.4,85.33,85.1,91.39,90.8,89.15,64.09,50.91,51.72,67.46,24.93,279,-236.5,54.32,48.61,7.233,1.523,58.98,3.238,1.086,267.3,214.6,5.6,3,39.8,34.8,94,112.2,5.8,43.8,4,126.8,32.8,77.2,69,66,12.75,5.376,7.814,20,0,116,111.6,139.9,104.1,5.9,6.2,70,0,100,20,49,56,26,55.65,78.42,57.55,54.63,26.27,59.35,220.7
336,45,51.84,51.9,45.76,45.8,85.33,85.1,91.26,91,89.23,64.26,51.07,52.05,66.76,22.88,280.9,-237,54.79,47.93,8.774,1.906,59.32,3.248,1.083,270,216.5,5.5,3.3,40.3,35.3,94.3,112.7,6.5,43.9,3.8,127.1,32.9,78.1,69,66,17.24,7.345,7.814,20,0,116.2,111.6,139.4,103.3,5.9,6.1,60,0,100,20,49,56,26,55.69,79.04,58,55.08,23.51,71.99,223.9
338,45,52,52.2,45.84,45.8,85.37,85.3,91.3,91,89.23,64.3,51.2,52.17,66.23,23.15,278.2,-235.2,55.53,48.3,8.774,1.537,59.44,3.285,1.07,267.8,216.5,5.7,3.3,40.1,35.1,94.3,112.7,6.3,44.1,3.8,127.1,33.1,77.6,69,66,21.81,9.365,7.814,20,0,116.2,111.6,140.4,104,5.7,6.4,60,0,100,20,49,56,30,55.69,78.71,58.12,55.2,24.13,72,221.3
340,45,52,52.2,45.84,45.8,85.37,85.3,91.39,91,89.19,64.3,51.2,52.21,67.15,24.52,277.8,-235.1,55.1,47.92,9.072,1.891,59.51,3.256,1.08,267.8,214.8,5.5,3.5,40.3,35.3,94.5,113.2,6.3,44.1,3.8,127.4,32.6,77.9,70,67,17.17,7.271,7.715,20,0,116.2,111.6,141.4,104.7,5.9,6.4,60,0,100,20,49,56,30,55.69,78.47,58.12,55.2,25.84,74.44,221.6
342,45,51.96,52,45.84,45.8,85.37,85.3,91.39,91.2,89.19,64.26,51.16,52.13,67.37,24.6,279.2,-236.4,54.94,47.73,8.738,1.531,59.76,3.232,1.088,268.7,215.6,5.3,3.6,40.3,35.3,94.8,113.7,6.3,43.9,3.6,127.1,32,77.9,70,67,16.05,6.776,7.715,20,0,116.4,111.8,139.9,104,6.1,6.4,60,0,100,20,49,56,30,55.73,78.38,58.04,55.2,26.06,73.76,222.8
