Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
226,49,58.22,58.3,49.08,49.1,70.3,70.3,79.55,80.8,76.21,70.24,56.93,58.44,102.5,37.05,66.19,-0.7347,82.17,70.55,13.52,1.899,66.04,4.375,0.8037,265.9,215.6,8.8,11.4,40.3,35.3,92.2,108.7,18.4,45.8,5.7,118.1,25.9,73.1,78,75,-5.417,-1.503,6.952,20,0,115.6,111.1,135.5,99.7,10.7,9.2,90,100,100,100,56,56,60,55.85,62.74,68.03,63.14,129,66.36,-17.53
228,50,58.22,58.5,49.08,49.1,70.26,70,79.64,79.1,76.21,70.19,56.93,58.44,103.3,37.75,66.29,-0.7315,82.68,70.98,13.6,1.91,46.23,6.288,0.5591,264.5,217,7.3,4.7,42.1,37.2,83.8,93.3,10.4,46.4,4.4,118.1,34.3,55.9,52,50,-26.33,-7.248,9.553,20,0,115.3,110.9,135.5,97.5,9,9.2,50,0,100,80,56,56,67,55.85,62.66,68.03,63.14,133.1,66.77,-18.72
230,50,58.96,59.1,52.68,53,67.84,67.2,74.68,74.4,71.87,67.61,58.53,59.09,75.94,31.23,47.26,-2.556,56.3,52.42,5.05,1.161,47.09,4.204,0.8363,266.6,215.2,11.8,7.4,41,36.1,81.8,89.9,11.4,49.8,8.8,120.7,39.1,53.8,54,52,-21.94,-8.216,9.315,20,0,115.1,110.7,134.5,97.3,7.2,6.3,20,0,100,80,56,56,67,55.85,60.57,60.38,60.23,158.8,121.2,-29.08
232,50,57.86,57.5,51.53,51.4,66.53,66.1,73.37,73.6,70.6,66.47,57.54,57.82,76.38,30.96,46.17,-0.7424,57.11,54.3,2.499,-0.3097,47.06,4.267,0.8241,268.2,216.9,10.6,7.9,40.8,35.9,81.5,89.4,12.3,49,8.2,119.9,38.6,53.6,53,51,-20.72,-7.714,9.433,20,0,114.9,110.5,134,96.9,7.5,6.1,40,0,100,80,56,56,54,55.81,60.49,59.06,58.6,158.8,59.99,-47.23
234,50,56.95,56.9,50.72,50.8,66.21,66.1,72.76,73.5,70.4,66.06,56.73,57.08,73.23,26.4,48.49,-1.657,55.7,53.66,3.2,1.156,47.12,4.156,0.846,268.4,214.3,10.2,7.8,40.6,35.6,81.3,88.9,13.2,48.5,7.9,119,37.3,53.3,54,52,-14.52,-5.638,9.315,20,0,114.5,110.5,134.5,97.6,7.4,6.1,45,0,100,80,56,56,54,55.85,61.47,58.41,57.82,112.7,76.8,-28.61
236,50,56.55,56.6,50.27,50.4,66.04,65.8,72.51,73,70.35,65.94,56.36,56.72,71.74,23.92,49.01,-1.19,56.38,54.69,3.219,1.53,46.78,4.238,0.8297,266.2,215.5,9.8,8,40.6,35.6,81,88.4,13.1,48.2,7.4,118.3,37.3,53.1,54,52,-7.22,-2.863,9.315,20,0,114.5,110.1,132,95.8,7.2,6.4,50,0,100,80,56,56,50,55.85,61.88,58.25,57.57,95.19,77.26,-30.87
238,50,56.38,56.6,50.1,50.3,65.96,65.6,72.43,73,70.27,65.9,56.15,56.55,72.26,24.09,48.91,-0.7416,56.24,54.19,3.577,1.526,46.77,4.228,0.8316,268.1,215,9.8,7.7,40.6,35.6,80.7,87.9,13.4,48,7.4,118.1,37.4,52.8,53,51,-9.553,-3.76,9.433,20,0,114.2,110.3,131.5,94.9,7.4,6.3,50,0,100,80,56,56,50,55.85,61.92,58.16,57.41,95.24,85.86,-28.96
240,50,56.26,56.5,50.1,50.3,65.96,65.8,72.35,73.1,70.27,65.85,56.11,56.47,71.47,23.22,49.45,-1.201,55.02,53.71,3.204,1.889,46.78,4.136,0.8501,268.6,214.5,9.7,7.9,40.6,35.6,81,88.4,13.2,48,7.4,117.6,36.6,52.8,54,52,-11.05,-4.397,9.315,20,0,114.2,110.3,133.5,97.1,7.3,6.4,50,0,100,80,56,56,50,55.89,62.17,58.08,57.37,88.79,76.91,-23.12
242,50,56.26,56.5,50.02,50.1,65.92,65.8,72.39,73.1,70.31,65.9,56.07,56.43,71.81,23.03,49.06,-0.2823,55.79,54.1,3.206,1.524,46.8,4.191,0.839,266.5,214.6,9.7,8,40.6,35.6,80.7,88.4,12.9,47.8,7.2,117.8,37.1,52.8,53,51,-9.538,-3.778,9.433,20,0,114,109.8,133,96.6,7.3,6.2,50,0,100,80,56,56,50,55.93,62.29,58.04,57.33,86.95,76.95,-27.41
244,50,56.26,56.3,50.02,50.1,65.92,65.6,72.43,73,70.27,65.81,56.03,56.43,72.57,24.05,49.72,-1.197,55.9,53.85,3.579,1.527,46.74,4.205,0.8361,267.6,215.1,9.4,8,40.6,35.6,81,88.4,12.9,47.8,7.4,117.6,37.1,52.8,53,51,-11.88,-4.656,9.433,20,0,114.2,110.1,130.5,94.1,7.4,6.3,50,0,100,80,56,56,50,55.98,62.13,58.04,57.29,93.78,85.9,-22.2
246,50,56.26,56.5,49.98,50.1,65.92,65.8,72.31,73,70.31,65.85,55.99,56.43,71.08,22.18,49.64,-0.7389,56.17,53.76,3.94,1.524,46.74,4.225,0.8321,267.2,214.7,9.5,8,40.6,35.6,81,88.4,12.9,47.8,7,117.8,36.9,52.8,53,51,-5.691,-2.277,9.433,20,0,113.8,109.8,134,97.4,7.2,6.4,50,0,100,80,56,56,50,56.02,62.46,58,57.29,82.66,94.55,-22.15
248,50,56.26,56.5,49.98,50.1,65.92,66.4,72.35,73,70.27,65.81,55.99,56.39,71.93,23.22,49.91,-1.201,56.48,54.05,3.593,1.164,46.72,4.251,0.8272,268.6,215.9,9.7,8,40.4,35.4,81,88.4,13.2,47.8,7.2,117.6,36.6,53.3,53,51,-7.606,-3.007,9.433,20,0,113.8,110.1,134,95.4,7.4,6.4,50,0,100,80,56,56,60,56.06,62.17,58.04,57.25,91.17,86.23,-22.28
250,50,56.22,56.5,49.94,50.3,65.88,65.8,72.27,73.1,70.23,65.77,55.99,56.39,71.16,22.66,49.69,-1.196,56.22,54.17,3.576,1.525,46.74,4.229,0.8314,267.4,214.9,9.5,7.9,40.6,35.6,81,88.4,13.2,47.8,7.4,117.6,36.6,53.3,53,51,-5.791,-2.315,9.433,20,0,114,109.8,132.5,96.1,7.3,6.4,50,0,100,80,56,56,50,56.02,62.29,57.96,57.25,86.65,85.82,-24.08
252,50,56.18,56.5,49.98,50.3,65.84,65.8,72.18,72.8,70.23,65.77,55.99,56.35,71.02,21.85,49.92,-0.743,56.01,54.31,3.24,1.54,46.74,4.213,0.8345,268.7,216.9,9.7,7.7,40.4,35.6,81,88.4,13.5,47.8,7.1,117.8,36.8,52.5,54,52,-6.049,-2.422,9.315,20,0,113.8,109.8,133.5,96.9,7,6.2,50,0,100,80,56,56,50,56.06,62.13,57.96,57.25,86.36,77.76,-23.63
254,50,56.22,56.5,49.98,50.1,65.88,65.8,72.31,73,70.27,65.81,55.99,56.39,71.76,22.71,49.8,-0.7419,55.86,53.81,3.577,1.526,46.83,4.194,0.8383,268,214.9,9.4,7.7,40.6,35.6,81,87.9,13.2,47.7,7.2,117.6,36.6,52.1,53,51,-9.073,-3.596,9.433,20,0,113.6,109.6,134,97.4,7.2,6.5,50,0,100,80,56,56,50,56.06,62.25,58,57.25,87.98,85.84,-21.62
256,50,56.22,56.5,49.98,50.3,65.92,65.6,72.39,73.1,70.27,65.81,55.99,56.39,72.41,23.69,49.93,-1.202,55.7,53.65,3.566,1.521,46.78,4.186,0.8399,268.7,214.3,9.5,7.9,40.6,35.6,81,88.4,13.2,47.8,7.2,117.8,36.6,52.8,53,51,-11.99,-4.711,9.433,20,0,113.6,109.6,133,96.6,7.5,6.4,50,0,100,80,56,56,50,56.06,62.37,58.08,57.25,89.98,85.59,-20.04
258,50,56.26,56.3,50.02,50.8,66,66.1,72.22,71.1,70.31,65.81,55.99,56.43,67.92,20.86,49.12,-2.066,56.01,53.59,3.954,1.53,36.65,5.373,0.6543,262,215.5,9.1,4.9,42,37.1,76,80.4,7.9,48.7,7.1,117.6,42.1,43.8,43,41,-5.204,-2.179,10.74,20,0,113.6,109.4,131.5,93.5,5,5.2,25,0,100,40,47,56,67,56.1,62.33,58,57.33,80.28,94.9,-23.81
260,50,55.44,55.2,51.21,51.1,65.55,65.1,70.22,70.1,68.02,62.05,55.33,55.53,52.53,24.74,67.26,-39.47,37.86,36.91,1.743,0.7921,38.13,3.491,1.007,270.2,214.7,9.1,6.2,42,37.1,76.3,80.9,8.4,49.6,7.6,124,47.2,43.8,44,42,-13.43,-7.271,10.6,20,0,113.6,109.6,131.5,92,5,4.1,20,0,100,40,47,56,67,56.06,59.63,55.87,55.89,166.1,41.82,121.9
262,50,54.29,53.9,50.1,50,64.9,64.5,69.44,69.7,67.45,61.1,54.19,54.38,51.21,22.46,71.5,-42.75,37.48,36.53,1.741,0.7905,37.91,3.475,1.012,270.5,214.6,8.2,5.6,41.6,36.7,75.3,79.4,9,48.8,7.2,124.5,49.2,43,44,42,-10.38,-5.767,10.6,20,0,114,109.6,129.5,91.8,5.2,3.9,30,0,100,40,47,56,67,55.93,59.34,54.6,54.67,158.1,41.77,132.3
264,50,53.56,53.6,49.82,50,63.91,63.3,68.05,67.8,66.34,60.24,53.57,53.73,46.65,19.25,68.8,-41.41,33.61,33.76,1.382,1.531,35.37,3.342,1.052,270.8,215.7,7.9,5.4,42.1,37.2,73.2,76,7.4,48.8,6.9,125.5,52.5,38.8,40,39,-10.46,-6.376,11.04,20,0,114.2,109.6,128.5,90,4.5,3.6,30,0,100,40,47,56,60,55.85,58.93,53.95,53.93,149.9,33.16,137.9
266,50,53.39,53.4,49.73,50,63.34,63.3,67.31,67.5,65.69,59.79,53.33,53.56,44.84,18.34,66.55,-40.06,32.86,32.27,2.117,1.53,34.79,3.321,1.059,271.1,215.5,8.6,5.5,41.2,36.3,72.8,75.5,7.7,48.8,7.6,126.8,54,39.4,40,39,-7.31,-4.637,11.04,20,0,114.2,109.8,129.5,92.3,4.2,3.6,30,0,100,40,47,56,60,55.81,59.39,53.7,53.72,123.2,50.8,139.6
268,50,53.27,53.4,49.65,50,63.22,62.9,67.02,67.3,65.52,59.67,53.25,53.48,42.85,16.9,65.87,-39.93,32.47,32.25,2.115,1.897,34.72,3.288,1.069,270.2,215.4,9.2,5.5,40.8,35.8,72.8,75.5,7.5,48.7,7.9,127.7,55.7,40.2,40,39,-1.756,-1.165,11.04,20,0,114.2,110.1,127,89.9,4.2,3.4,30,0,100,40,47,56,54,55.81,59.59,53.62,53.64,107.3,50.77,137.9
270,50,53.19,53.3,49.61,49.8,63.14,62.9,66.86,67.2,65.44,59.67,53.16,53.4,41.82,15.94,64.78,-38.91,32.05,31.83,2.111,1.894,34.22,3.293,1.068,269.5,215.1,8.5,5,41.3,36.4,72.2,74.5,7.7,48.8,7.6,128.2,55.7,38.2,39,38,-0.112,-0.07616,11.2,20,0,114.5,110.1,127,89.8,4.1,3.5,30,0,100,40,47,56,54,55.77,59.55,53.58,53.56,101.2,50.67,137.1
272,50,53.23,53.3,49.65,49.6,63.05,62.9,66.7,67.2,65.4,59.59,53.2,53.4,41.07,14.62,65.52,-39.07,31.82,31.6,1.732,1.516,34.45,3.248,1.083,270.6,213.5,7.8,5,41.8,36.9,72.2,74.5,8.4,49,7.4,128.5,56.5,37.3,40,39,1.922,1.331,11.04,20,0,114.9,110.3,128,90.4,4.4,3.5,30,0,100,40,47,56,54,55.81,59.75,53.58,53.56,89,41.56,140.1
274,50,53.19,53.3,49.65,49.8,63.1,62.9,66.78,67,65.4,59.63,53.2,53.4,41.45,15.51,64.93,-38.99,31.71,31.86,1.746,1.895,33.77,3.302,1.065,270.1,215.2,7.5,5.2,42.3,37.4,72.2,74.5,7.2,49,6.9,128.5,56.3,37.3,39,38,-0.481,-0.33,11.2,20,0,115.1,110.3,128,89.8,4.1,3.5,30,0,100,40,47,56,54,55.85,59.84,53.58,53.56,93.47,41.9,137.6
276,50,53.31,53.4,49.82,50,63.05,62.8,66.78,67,65.36,59.63,53.25,53.48,41.8,15.93,64.29,-38.43,31.43,30.84,2.119,1.532,34.11,3.239,1.085,269.3,215.8,7.2,5.2,42.6,37.9,71.9,74,7.5,49.1,6.3,128.7,57.1,36.6,39,38,-2.348,-1.597,11.2,20,0,115.3,110.3,129,89.8,4.2,3.4,30,0,100,40,47,56,50,55.89,59.88,53.62,53.64,95.98,50.86,140.1
278,50,53.35,53.4,49.9,50,63.05,62.8,66.7,66.8,65.4,59.67,53.33,53.52,40.96,14.58,64.43,-38.05,30.9,30.68,1.742,1.525,34.22,3.175,1.107,269.9,214.7,7.2,5,42.9,38,71.9,74.5,7.7,49.3,6.4,128.7,56.8,36.6,39,38,-1.152,-0.7998,11.2,20,0,115.3,110.3,129.5,90.7,4.3,3.3,30,0,100,40,47,56,50,55.89,59.79,53.7,53.68,89.7,41.81,141.4
280,50,53.35,53.4,49.94,50,63.1,62.9,66.74,67.2,65.4,59.67,53.33,53.56,41,15.06,64.48,-38.54,30.7,30.48,2.12,1.901,34.24,3.152,1.115,270.2,215.9,7.2,5,42.9,38,72.2,74.5,8,49.3,6.5,128.7,56.5,37.5,39,38,-1.967,-1.364,11.2,20,0,115.6,110.7,130.5,91.5,4.3,3.3,30,0,100,40,47,56,54,55.93,59.84,53.7,53.72,92.61,50.88,142.5
282,50,53.39,53.4,49.94,50,63.05,62.9,66.7,67,65.36,59.67,53.33,53.52,41.09,15.09,64.16,-38.16,31.16,30.57,1.757,1.168,34.15,3.208,1.096,270.7,216.5,7.3,5.2,42.8,37.9,72.2,74.5,7.5,49.1,6.2,128.7,57.1,37.6,40,39,-0.7492,-0.5186,11.04,20,0,115.7,110.7,130,91,4.1,3.3,30,0,100,40,47,56,54,55.93,59.67,53.7,53.72,96.88,42.16,141.7
284,50,53.43,53.6,49.9,50.1,63.1,63.1,66.78,67.2,65.4,59.71,53.37,53.56,41.58,15.56,64.21,-38.19,31.65,31.07,1.743,1.159,34.15,3.259,1.079,271,214.8,7.3,4.7,42.8,37.9,71.9,74,8.1,49.3,6.4,128.7,56.6,36,39,38,-0.7622,-0.5213,11.2,20,0,116,110.7,128,88.8,4.1,3.5,30,0,100,40,47,56,54,55.89,59.84,53.7,53.77,94.74,41.83,139.9
286,50,53.39,53.4,49.94,50.1,63.14,63.1,66.74,67,65.4,59.67,53.37,53.56,40.52,15.05,64.45,-38.98,31.01,30.79,1.748,1.529,34.21,3.187,1.103,270,215.4,7.2,5.2,42.8,37.9,72.2,74.5,7.8,49.3,6.5,129,56.5,36,39,38,0.7579,0.532,11.2,20,0,116.2,110.9,128.5,89.2,3.9,3.4,30,0,100,40,47,56,54,55.93,59.75,53.74,53.72,94.55,41.95,141
288,44,53.39,53.4,49.94,50,63.05,62.6,66.66,66.8,65.4,59.71,53.37,53.6,41.32,14.41,65.26,-38.35,31.04,30.82,2.118,1.899,37.08,2.943,1.195,275.4,215.6,8.7,7.3,41.3,36.4,74.1,77.5,9.7,49.3,8,128.7,54.4,41.2,45,43,0.9168,0.6311,10.46,20,0,116.2,110.9,126.6,89.2,4.2,3.4,50,30,100,83.31,55.9,56,17,55.89,59.75,54.07,53.77,89.56,50.82,145.3
290,44,54.54,54.5,48.22,47.7,64.36,65.4,70.42,73.3,68.8,63.85,54.15,54.67,69.46,18.62,56.76,-5.925,56.48,52.97,4.668,1.157,51.04,3.891,0.9037,275.2,214.5,7.7,9.4,40,35,82.6,91.8,17.3,46.3,6.3,119.5,37.1,56.8,60,57,5.425,2.222,8.75,20,0,116.2,111.1,131.5,95.6,7.7,6.8,50,30,100,73.14,55.29,56,17,55.89,64.46,58.08,56.26,52.16,61.57,18.36
292,44,54.62,55,46.95,46.8,68.25,69.2,75.42,78.3,73.88,67.12,54.15,54.83,81.75,17.6,77.06,-12.91,68.79,64.54,6.152,1.895,58.05,4.167,0.8438,273.9,215.2,6.7,10,40.1,35.1,88.3,101.3,18.5,44.9,4.8,115.3,27,66.2,68,65,12.48,4.343,7.914,20,0,116,111.1,133,96.7,8.8,8.2,65,30,100,62.97,54.68,56,17,55.98,68.8,59.19,56.84,32.93,62.79,44.51
294,44,55.19,55.5,47.19,47,71.78,73,79.18,82,77.6,69.01,54.76,55.45,85.01,18.17,98.62,-31.77,71.74,67.85,6.154,2.263,62.47,4.038,0.8707,275.4,215.3,6.9,10,40.1,35.1,92,108.2,18.4,44.9,4.9,116.7,24.5,73.6,73,70,15.81,5.288,7.424,20,0,115.7,111.1,134.5,98.6,9,8.5,50,30,100,52.8,54.07,56,17,56.02,71.91,58.94,57.41,27.42,96.36,85.91
296,44,55.36,55.6,47.28,47.2,75.46,76.7,82.91,85.4,81.16,69.87,54.88,55.49,85.5,20.05,129.6,-64.2,72.89,68.61,5.45,1.168,65.93,3.887,0.9045,275.4,216.5,6.9,9.6,40.3,35.3,95,114.2,17.9,44.9,4.6,119.7,24.9,78.4,77,74,21.61,7.19,7.045,20,0,115.3,111.1,138.5,76.8,8.7,8.4,50,30,100,42.63,53.46,56,17,56.14,74.78,58.57,57.16,25.81,92.78,129.7
298,44,55.32,55.2,47.36,47.2,78.9,80.5,86.23,89.2,84.4,70.15,54.88,55.45,82.39,20.56,160.2,-98.35,70.92,67.05,5.019,1.153,68.19,3.657,0.9615,269.9,213.9,6.5,7.8,40.8,35.8,97,118.1,16,44.9,4.1,123.5,26.5,81.7,79,76,27.85,9.613,6.86,20,0,115.3,110.9,138,101.1,8.7,7.9,10,0,100,30,49,56,22,56.18,77.4,58,57.04,23.26,120.5,156.9
300,44,54.09,53.9,46.87,46.8,81.73,82,88.89,90.7,86.9,68.97,53.94,54.22,80.36,22.35,201.1,-143.1,64.41,63.09,2.467,1.154,67.64,3.348,1.05,269.2,214.1,6.2,6.5,40.3,35.4,97.2,118.6,13.9,44.6,4.4,127.7,30.5,83.3,78,75,11.55,4.09,6.952,20,0,115.6,110.9,139,102.4,8.5,7.3,25,0,100,30,49,56,22,56.26,78.26,54.6,54.63,24.39,59.22,184.8
302,44,53.88,54.1,46.62,46.6,82.59,82.5,89.91,91,87.84,69.29,53.82,54.01,82.06,23.23,207.7,-148.9,64.98,64.39,1.743,1.159,68.34,3.343,1.052,268.8,214.7,6.2,7,40.4,35.4,98,120.1,13.9,44.6,4.2,129.8,31.4,84.7,80,77,8.281,2.87,6.768,20,0,116,111.1,138.5,102.2,8.3,7.5,25,0,100,30,49,56,22,56.3,78.96,54.27,54.17,24.61,41.83,185.4
304,44,53.88,54.1,46.7,46.6,83.08,83,90.53,91.9,88.41,69.54,53.86,54.05,83.26,23.64,210.9,-151.3,64.27,64.05,1.742,1.525,69.38,3.257,1.079,268.2,214.8,6,6.8,40.6,35.6,98.7,121.6,14.2,44.6,4,130.7,31.4,86.2,81,78,2.611,0.8919,6.677,20,0,116.2,111.3,140.4,104,8.9,7.5,25,0,100,30,49,56,22,56.34,79.45,54.27,54.22,24.56,41.82,186.8
306,44,54.05,54.2,46.74,46.8,83.45,83.5,91.02,91.9,88.82,69.87,54.02,54.22,85.23,24.73,213.3,-152.8,65.75,65.53,1.753,1.534,70.14,3.296,1.067,270.1,216.1,6.2,7.1,40.6,35.6,99,122.1,13.8,44.8,4.2,130.9,32.2,87,82,79,1.646,0.5493,6.586,20,0,116.4,111.1,139.9,102.6,8.6,7.3,25,0,100,30,49,56,22,56.38,79.78,54.44,54.34,25.38,42.06,187.1
308,44,54.21,54.4,46.99,46.8,83.77,83.8,91.3,92.6,89.11,70.11,54.23,54.46,84.39,24.62,212.8,-153,65.18,65.33,2.128,2.278,70.53,3.25,1.082,268.9,216.7,6.4,6.9,40.6,35.6,99.5,123.1,13.9,44.9,4.3,132,32.2,87.5,84,80,3.002,1.012,6.496,20,0,116.9,111.3,140.9,104.5,8.9,7.6,25,0,100,30,49,56,22,56.38,80.06,54.6,54.54,24.95,51.07,186.3
310,44,54.5,54.7,47.19,47.2,84.06,84,91.71,92.8,89.48,70.36,54.51,54.67,85.69,25.06,214,-153.4,65.51,65.65,1.38,1.529,71.15,3.237,1.086,268.7,215.3,6.6,8.1,40.6,35.6,100.9,126.1,14.6,45.1,4.5,132.3,31.7,89.8,84,80,0.1902,0.06313,6.496,20,0,117.1,111.3,139.9,103.5,9,7.5,10,0,100,30,49,56,22,56.43,80.35,54.81,54.79,25.14,33.11,186.2
312,44,54.74,55,47.44,47.5,84.35,84.2,92.04,93.2,89.72,70.6,54.76,54.87,86.13,25.97,214,-153.8,65.4,65.55,1.011,1.159,71.75,3.205,1.097,268.6,214.9,6.5,8.6,40.8,35.8,102,128.5,15.9,45.1,4.5,133.2,30.9,92.1,85,81,-1.126,-0.3718,6.406,20,0,117.4,111.3,140.4,104,8.9,7.7,10,0,100,30,49,56,22,56.51,80.59,55.09,55.08,25.87,24.26,186.3
314,44,54.99,55.2,47.69,47.7,84.51,84.2,92.12,93.4,89.89,70.81,54.92,55.12,84.93,24.97,212.8,-152.8,65.54,64.95,1.747,1.161,72.16,3.193,1.101,267.7,215.4,6.9,8.6,40.8,35.9,102,128.5,15.7,45.4,4.6,133.5,31.6,92.6,85,81,3.968,1.329,6.406,20,0,117.6,111.8,139,102.9,9.1,7.5,10,0,100,30,49,56,22,56.55,80.31,55.38,55.28,25.22,41.94,186
316,44,55.11,55.3,47.85,47.8,84.59,84.5,92.25,93.4,89.93,70.85,55.09,55.28,86.19,26.12,214.8,-154.7,65.16,64.94,1.747,1.529,72.58,3.157,1.114,270.2,215.4,7.2,8.6,40.6,35.6,102,128.5,15.6,45.4,4.6,134.1,31.9,92.9,85,81,-1.339,-0.4418,6.406,20,0,117.6,111.8,140.9,104.3,8.9,7.5,10,0,100,30,49,56,24,56.63,80.23,55.5,55.44,26.57,41.93,188.5
318,44,55.23,55.5,47.97,47.8,84.63,84.5,92.45,93.5,89.93,70.93,55.21,55.41,87.11,28.13,211.6,-152.6,65.04,64.82,1.743,1.526,72.9,3.137,1.121,267.4,214.9,7,8.7,40.8,35.9,102.2,129,15.8,45.6,5,134.1,32.2,93.6,86,82,-4.694,-1.533,6.317,20,0,117.8,112,139.4,105.8,9,7.5,10,0,100,30,49,56,24,56.63,80.1,55.58,55.57,28.76,41.84,185.5
320,44,55.32,55.5,47.97,48,84.67,84.7,92.41,93.5,90.01,71.01,55.33,55.53,86.57,26.88,212.5,-152.9,66.31,66.46,1.759,1.908,72.85,3.2,1.099,268.5,216.7,7.2,8.7,40.8,35.8,102.2,129,15.8,45.8,5,135,32.8,93.2,86,82,1.608,0.5282,6.317,20,0,118.3,112.2,140.4,103.8,9,7.5,10,0,100,30,49,56,24,56.67,80.06,55.71,55.65,27.58,42.21,184.6
322,44,55.44,55.6,48.1,48.2,84.76,84.5,92.53,93.7,90.05,71.1,55.42,55.61,87.32,27.89,212.8,-153.4,65.9,65.68,1.748,1.529,73.06,3.171,1.109,269.4,215.4,7.4,8.5,40.8,35.9,102.2,129,15.9,45.9,5.1,135,32.5,93.7,86,82,-2.263,-0.737,6.317,20,0,118.3,112,141.4,104.8,9,7.4,10,0,100,30,49,56,24,56.75,80.19,55.75,55.73,28.56,41.95,186.3
324,44,55.52,55.8,48.22,48.2,84.84,84.8,92.53,93.7,90.21,71.22,55.54,55.73,86.17,25.98,212.7,-152.5,65.57,65.72,1.748,1.898,72.85,3.165,1.111,268.7,215.5,7.4,8.9,40.8,35.9,102.2,129,15.4,45.8,5,135,32.8,93.4,87,83,0.4207,0.1389,6.228,20,0,118.8,112.4,142.4,105.2,8.9,7.6,10,0,100,30,49,56,24,56.79,80.35,55.87,55.85,26.47,41.96,185.7
326,44,55.64,55.8,48.3,48.3,84.96,84.9,92.61,93.9,90.25,71.22,55.62,55.77,85.29,26.31,212.1,-153.1,65.58,65.37,1.373,1.155,73.23,3.149,1.117,267.4,214.3,7.3,8.8,41,36.1,102.7,130,15.4,45.9,4.9,135.3,32.9,93.9,86,82,3.948,1.316,6.317,20,0,119,112.7,140.9,104.3,9,7.5,10,0,100,30,49,56,27,56.79,80.39,55.95,55.89,26.76,32.96,185
328,44,55.69,55.8,48.34,48.3,85.08,86.1,92.66,94.1,90.17,71.22,55.66,55.77,85.2,27.95,213.2,-156,65.76,65.54,1.01,0.7927,70.13,3.297,1.066,270,214.9,6.8,9,41.5,36.6,103.1,131,16.1,46.1,4.3,135,32.4,93.8,81,78,1.769,0.5907,6.677,20,0,119,112.9,135,97.4,7.8,7.5,40,0,100,20,49,56,34,56.79,79.9,55.99,55.94,29.03,24.24,187
330,44,53.11,52.4,46.74,46.3,86.19,86.1,93.11,93.9,89.97,65.61,52.84,53.07,77.46,35.15,272.7,-230.4,57.15,54.73,2.117,-0.309,68.37,2.939,1.196,268.7,215.6,5.3,8.1,40.8,35.8,102,128.5,14.4,44.8,3.8,136.8,34.8,92.4,79,76,-3.023,-1.11,6.86,20,0,119.2,112.9,141.9,103.7,7.9,6.4,55,0,100,20,49,56,34,56.79,76.05,54.6,53.93,43.81,50.81,214.8
332,44,51.34,51.1,45.07,44.6,86.07,85.8,92.98,93.5,90.01,64.3,50.95,51.43,77.24,33.22,287.1,-243.1,56,52.5,4.293,0.7895,67.76,2.906,1.21,268,214,4.2,8.3,40.4,35.4,101.8,128,14.1,43.8,3,136.2,34.4,92,79,76,-6.931,-2.552,6.86,20,0,119.2,113.1,140.4,103.8,7.7,6.3,65,0,100,20,49,56,30,56.79,76.75,55.18,53.15,39.96,50.9,219
334,44,50.81,50.9,44.53,44.4,85.98,85.6,92.82,93.5,89.93,63.85,50.17,51.02,76.42,32.35,291.5,-247.5,56.15,50.44,7.6,1.89,66.89,2.951,1.191,268.3,214.6,4.3,7.8,40.3,35.3,101.3,127.1,13.8,43.4,3.1,135.6,34.3,92,78,75,-4.373,-1.627,6.952,20,0,119.5,113.1,139.4,103,7.9,6.3,70,0,100,20,49,56,30,56.75,77.36,56.81,53.93,37.67,63.24,221.9
336,44,51.14,51.4,45.11,45.1,85.49,85.1,92,92.6,89.39,63.93,50.42,51.39,73.02,29.25,285.7,-241.9,53.96,47.52,8.7,2.256,65.03,2.918,1.205,269.3,214.6,5.7,7.7,39.4,34.5,100.2,124.6,13.2,43.6,4.2,136.5,36.3,90.1,76,73,-1.964,-0.7649,7.139,20,0,119.7,113.3,138,102.5,7.5,6.3,60,0,100,20,49,56,27,56.75,77.24,57.14,54.3,34.27,73.44,224.5
338,44,51.75,52,45.72,45.8,85.41,85.3,92,92.8,89.27,64.22,51.03,51.97,73.82,30.58,280.6,-237.4,54.16,47.69,8.363,1.897,65.59,2.903,1.211,268.8,215.4,6.3,7.6,39.5,34.6,100.4,125.1,13.6,43.9,4.4,137.1,36.4,90.5,76,73,-3.545,-1.366,7.139,20,0,119.5,113.3,139.4,103.6,7.7,6.2,60,0,100,20,49,56,27,56.75,77.77,57.51,54.87,34.92,76.08,223.1
340,44,52,52.2,45.88,45.8,85.53,85.4,92.04,93.2,89.39,64.38,51.28,52.21,73.27,29.81,281.6,-238.1,55,48.52,8.379,1.9,65.52,2.952,1.191,270.2,215.8,6.3,7.5,39.5,34.6,100.7,125.6,13.7,44.1,4.3,137.1,36.4,91.5,77,74,1.28,0.497,7.045,20,0,119.7,113.3,139.9,104.1,7.9,6.4,60,0,100,20,49,56,30,56.75,77.52,57.59,54.99,34.44,77.42,223.6
