Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
226,49,57.81,58,49.08,49.1,69.48,69.4,77.96,77.3,75.27,69.46,56.6,57.98,93.86,29.78,64.36,-0.2816,78.42,67.55,12.41,1.53,65.22,4.228,0.8317,265.8,215.4,7.8,15.9,41.2,36.3,93.2,110.7,18.8,46.3,5.3,119.7,26,74.9,75,72,10.96,3.322,7.233,20,0,114.7,109.8,150.9,114,7.9,9,90,100,100,100,56,56,60,54.75,61.06,66.72,62.32,113.1,67.7,-13.17
228,50,57.86,58,49.16,49,69.44,69.5,77.87,77.1,75.19,69.42,56.6,57.98,94.87,30.25,64.91,-0.286,78.41,67.11,12.46,1.168,60.79,4.535,0.7753,270,216.4,7.3,15.1,41.8,36.9,92.2,108.7,17.3,46.3,4.7,119.7,27.7,72.1,70,67,2.908,0.8719,7.715,20,0,114.5,109.8,150.4,112.2,7.7,8.8,50,0,100,80,56,56,67,54.75,61.02,66.76,62.4,115.7,68.64,-9.171
230,50,57.65,57.4,50.31,50.3,68.46,67.8,75.54,74.4,73.1,67.82,57.01,57.7,80.12,27.64,59.72,-7.237,65.82,60.1,6.149,0.4259,55.97,4.135,0.8504,271.5,215.1,8.8,15.2,41.3,36.4,89.6,103.7,16.9,47.5,6.3,121.7,32.6,66.8,64,61,5.7,2.023,8.323,20,0,114.2,109.6,150.4,113.2,6.5,7.3,50,0,100,80,56,56,67,54.79,59.84,60.17,59.29,131.4,147.6,-1.739
232,50,56.55,56.6,50.06,50.6,67.19,66.2,73.53,71.7,71.58,66.55,56.11,56.63,71.3,21.93,56.55,-7.188,58.36,54.46,4.701,0.7963,48.26,4.252,0.8269,269.7,216,10,14.2,41,35.9,85.7,96.8,14.6,48,7.2,122.2,36.3,60.9,54,52,2.776,1.107,9.315,20,0,114.2,109.4,147.9,110.5,5.5,5.8,45,0,100,80,56,56,60,54.75,59.39,58.45,57.7,113.5,112.8,10
234,50,56.42,56.6,50.31,50.3,66.17,65.9,72.02,71.4,70.27,65.65,56.15,56.59,66.15,19.74,52.24,-5.84,54.67,52.26,3.937,1.523,49.34,3.896,0.9024,271.2,214.6,9.1,14.6,41.3,36.4,86,97.3,16.6,48,6.7,123.5,37.5,60.7,55,53,8.996,3.868,9.199,20,0,114,109.2,148.9,111.5,5.6,6.2,50,0,100,80,56,56,54,54.75,60.61,58.33,57.61,80.76,94.49,-0.07614
236,50,56.26,56.5,50.22,50.3,65.96,65.9,71.77,71.2,70.11,65.53,56.03,56.47,65.6,18.79,51.71,-4.908,54.06,52.01,3.946,1.893,49.51,3.839,0.9158,270.9,215,8.5,14.5,41.8,36.9,85.7,96.8,16.5,48.2,6.6,123.5,38,59.9,56,54,8.924,3.869,9.084,20,0,114,109.2,147.4,109.7,5.4,6.2,50,0,100,80,56,56,54,54.71,60.9,58.29,57.45,72.81,94.69,-1.526
238,50,56.09,56.1,49.86,50,66.04,65.9,71.9,71.5,70.31,65.61,55.82,56.22,66.26,17.92,53.26,-4.922,56.06,53.64,3.589,1.163,49.7,3.966,0.8865,271.7,215.7,7.7,14.5,42.1,37.2,86,97.3,16.6,47.8,5.8,122.7,36.7,60.4,56,54,13.86,5.95,9.084,20,0,113.8,109.2,150.4,112.2,5.6,6.3,50,0,100,80,56,56,54,54.75,60.78,58.08,57.25,71.32,86.14,-1.94
240,50,55.97,56.3,49.9,50,65.96,65.8,71.65,70.9,70.11,65.44,55.74,56.1,64.71,17.54,53.05,-5.878,54.54,52.48,3.218,1.162,47.57,4.031,0.8723,273,215.5,8.3,14,42,37.1,84.9,95.3,16,48,6,122.7,37.8,58.4,53,51,11.78,5.178,9.433,20,0,113.8,109.2,148.4,110.4,5.1,6,50,0,100,80,56,56,50,54.79,60.82,57.96,57.08,69.81,77.24,2.94
242,50,56.14,56.3,50.14,50.1,65.72,65.6,71.45,70.9,69.86,65.28,55.91,56.31,65.27,18.03,52.19,-4.954,53.76,51.71,3.583,1.528,48.66,3.885,0.9051,273.4,215.3,7.7,14.6,42.3,37.4,85.5,96.3,16.7,48.2,5.8,123,37.7,59.3,55,53,8.183,3.566,9.199,20,0,113.8,109,147.9,109.5,5.1,6.2,50,0,100,80,56,56,50,54.83,61.11,58.21,57.29,68.96,86,2.549
244,50,56.18,56.5,50.27,50.6,65.84,65.8,71.41,70.9,69.94,65.36,55.95,56.39,63.05,16.54,51.9,-5.39,53.25,51.18,3.967,1.904,47.84,3.913,0.8986,271.8,216.2,9.1,14,41.3,36.6,85.2,95.8,16.3,48.3,6.8,123.5,38,59,53,51,13.37,6.03,9.433,20,0,114,109.2,149.4,112.2,5.1,5.9,45,0,100,80,56,56,50,54.83,61.11,58.33,57.45,63.25,95.21,3.758
246,50,56.3,56.6,50.47,50.6,65.84,65.8,71.36,71.1,69.9,65.4,56.15,56.59,62.12,16.42,50.59,-4.889,52.19,50.87,3.943,2.625,48.04,3.819,0.9206,269.8,214.9,9.4,14.1,41.2,36.3,85.2,95.8,16.5,48.7,7.5,124.2,39,59.7,54,52,13.13,6.009,9.315,20,0,114,109.2,148.9,111.5,5.5,6,45,0,100,80,56,56,50,54.87,61.15,58.41,57.57,62.78,94.63,-1.487
248,50,56.42,56.8,50.51,50.6,65.92,65.8,71.45,71.1,69.94,65.49,56.19,56.67,62.53,16.99,50.46,-4.921,53.29,51.22,4.339,2.274,48.24,3.884,0.9053,271.6,216.4,9.8,14.4,40.8,35.9,85.5,96.3,16.3,48.5,7.3,124.5,39.3,59.9,54,52,15.74,7.158,9.315,20,0,113.8,109.4,149.9,112.7,5.2,6.2,45,0,100,80,56,56,50,54.87,61.15,58.49,57.66,64.96,104.1,-4.088
250,50,56.46,56.6,50.51,50.6,65.92,65.6,71.49,71.2,69.94,65.44,56.19,56.67,63.12,17.49,51.03,-5.395,53.25,50.84,4.306,1.89,48.22,3.883,0.9054,272.2,214.7,9.6,14,40.8,35.9,85.2,95.8,16.3,48.5,7.3,124.7,39.5,60.4,54,52,13.52,6.09,9.315,20,0,113.8,109.4,146.9,110.2,5.4,6.2,45,0,100,80,56,56,50,54.87,60.98,58.41,57.61,68.66,103.4,1.027
252,50,56.46,56.6,50.51,50.6,65.96,65.9,71.49,71.1,70.03,65.53,56.23,56.67,62.47,16.51,50.88,-4.916,53.46,51.4,3.956,1.898,48.29,3.893,0.9032,271.3,215.6,10,14.4,40.8,35.9,85.5,96.3,16.5,48.5,7.5,124.5,39,59.9,54,52,16.61,7.561,9.315,20,0,113.8,109.4,147.9,111,5.3,5.8,45,0,100,80,56,56,54,54.87,61.15,58.45,57.66,63.13,94.95,-2.807
254,50,56.42,56.8,50.51,50.6,65.92,65.8,71.49,71.2,70.03,65.49,56.23,56.67,63.26,16.6,51.61,-4.942,53,51.32,3.95,2.262,48.29,3.859,0.9111,272.7,215.2,9.6,14,41.2,36.3,85.2,95.8,16.8,48.5,7.5,124.5,39.3,60.2,54,52,12.24,5.502,9.315,20,0,114.2,109.2,148.4,111.7,5.4,6.2,45,0,100,80,56,56,50,54.83,61.11,58.41,57.66,63.46,94.79,1.524
256,50,56.42,56.8,50.51,50.6,65.92,65.8,71.53,71.4,69.94,65.44,56.19,56.63,63.69,17.98,51.11,-5.404,52.86,50.82,3.938,1.89,48.27,3.851,0.913,272.6,214.6,9.2,14.3,41.2,36.3,85.5,96.3,16.5,48.7,7.5,124.5,39,60.2,54,52,10.2,4.554,9.315,20,0,113.8,109.2,146.9,110.2,5.6,6.4,45,0,100,80,56,56,50,54.87,61.06,58.41,57.61,69.67,94.51,1.585
258,50,56.42,56.6,50.47,50.6,65.96,66.1,71.57,71.4,69.99,65.44,56.15,56.63,61.59,17.39,49.87,-5.675,53.39,50.97,4.318,1.896,48.44,3.875,0.9074,263.6,215.3,9.6,14.1,41,36.1,85.5,96.3,16.8,48.5,7.3,124.5,39,60,54,52,19.62,9.063,9.315,20,0,114,109.4,147.9,110.2,5.3,6,45,0,100,40,47,56,67,54.91,60.98,58.37,57.61,68.73,103.6,-5.781
260,50,54.95,55,50.68,51.2,66.33,65.3,70.55,69.2,69.13,62.33,54.56,54.95,47.46,15.98,76.48,-45,38.29,34.77,3.579,0.0588,40.96,3.287,1.07,270.2,215.1,9.1,13.1,42.1,37.2,82.3,90.8,13.2,49.5,7.4,128.5,45.9,53.6,45,43,8.72,5.225,10.46,20,0,113.8,109.4,148.9,110.7,3.9,3.8,40,0,100,40,47,56,67,54.87,58.81,56.73,55.98,97.29,85.89,147.4
262,50,54.58,54.4,50.18,50,65.1,64.7,69.48,68.9,67.69,61.19,54.23,54.59,49.09,20.04,72.94,-43.89,39.44,36.28,3.217,0.05941,41.16,3.369,1.044,269.1,215.3,6.8,13.4,43.2,38.3,82.3,90.8,14.5,49,5.8,130.9,48.8,52.2,47,45,7.201,4.172,10.19,20,0,114.2,109.2,148.4,108.6,4.2,4.4,50,0,100,40,47,56,67,54.83,58.32,56.16,55.49,137.8,77.2,135.2
264,50,54.01,54.1,50.22,50.4,64.24,63.7,68.17,67.3,66.63,60.53,53.82,54.22,43.95,17.25,68.2,-41.5,33.93,32.24,3.584,1.896,38.65,3.087,1.139,268.5,215.3,8.3,13.4,42.1,37.2,80.7,87.9,13.6,49.3,7.3,132.3,51.9,51,44,42,3.425,2.217,10.6,20,0,114.7,109.6,146.9,109,3.6,3.7,50,0,100,40,47,56,67,54.83,58.03,55.71,55.03,129.2,86.01,141.5
266,50,53.88,53.8,49.98,50,63.67,63.4,67.64,67,66.06,60.08,53.61,53.97,44.26,17.65,66.6,-40,34.97,32.55,3.211,0.7924,38.54,3.19,1.102,267.6,215,8.2,13.7,41.8,36.9,80.7,87.9,14.5,49.1,7.3,133.5,52.5,50.5,44,42,5.899,3.791,10.6,20,0,114.9,109.8,145.9,107.9,3.6,3.8,50,0,100,40,47,56,60,54.79,57.95,55.58,54.87,133.9,77.06,136.8
268,50,53.6,53.4,49.69,49.6,63.55,63.3,67.39,66.5,65.89,59.84,53.37,53.73,43.23,16.87,68.06,-41.7,34.76,32.72,3.191,1.152,35.71,3.422,1.027,269.7,213.7,6.7,12.2,42.9,38.2,79.2,85.4,13.8,48.8,5.9,133.5,54.3,46.6,40,39,5.942,3.91,11.04,20,0,115.1,109.8,147.9,108.9,3.1,3.6,50,0,100,40,47,56,60,54.71,58.12,55.34,54.58,118.7,76.59,140
270,50,53.76,53.9,50.27,50.3,63.18,63.1,66.7,66.7,65.4,59.71,53.61,53.97,39.34,14.49,63.58,-38.73,31.08,29.78,3.188,1.88,37.54,2.911,1.208,268.3,213.5,8,13.3,42.4,37.5,79.8,86.4,14.7,49.3,6.7,135.3,55.5,48.7,43,41,8.509,6.151,10.74,20,0,115.3,109.8,147.4,108.7,3.4,3.5,50,0,100,40,47,56,54,54.71,58.73,55.58,54.83,86.44,76.52,142.6
272,50,53.72,53.8,50.02,49.8,63.34,63.1,67.07,66.7,65.6,59.79,53.49,53.85,41.55,16.3,64.83,-39.58,33.06,31.02,3.204,1.157,37.9,3.067,1.146,267.8,214.5,6.5,13.4,43.5,38.7,80.1,86.9,15.1,49.1,5.9,134.4,54.3,49.1,43,41,8.043,5.505,10.74,20,0,115.7,110.5,147.9,108.3,3.4,3.8,50,0,100,40,47,56,54,54.71,58.2,55.46,54.71,112,76.9,139.7
274,50,53.52,53.4,49.77,49.6,63.38,63.3,67.15,66.7,65.73,59.75,53.33,53.69,42.09,15.87,66.79,-40.57,33.41,31.73,3.203,1.522,37.99,3.093,1.137,268.3,214.4,6.1,13.1,43.5,38.7,79.8,86.4,14.8,49,5.5,133.8,53.7,48.2,43,41,7.465,5.044,10.74,20,0,115.7,110.5,147.4,108.1,3.6,3.8,50,0,100,40,47,56,60,54.66,58.24,55.22,54.5,106.6,76.86,140.8
276,50,53.8,54.1,50.35,50.3,63.1,63.1,66.57,66.5,65.32,59.67,53.65,54.01,38.83,14.02,63.04,-38.23,31.07,29.75,3.225,1.902,37.41,2.92,1.204,267.9,215.9,7.4,13,42.9,38,79.5,85.9,15,49.6,6.7,136.2,56.4,48.2,43,41,10.11,7.405,10.74,20,0,116,110.7,148.4,109.1,3.6,3.8,50,0,100,40,47,56,54,54.66,58.89,55.5,54.83,79.55,77.4,141.5
278,50,53.8,53.8,50.1,50.1,63.34,63.3,67.02,66.8,65.65,59.84,53.53,53.85,41.03,15.36,64.73,-39.05,33.16,30.74,2.846,0.4264,37.6,3.101,1.134,267.4,215.1,6.5,12.7,43.5,38.7,79.5,85.9,14.5,49.5,6,135,55.2,47.2,43,41,9.938,6.889,10.74,20,0,116.4,110.9,145.9,106.4,3.5,3.8,50,0,100,40,47,56,60,54.71,58.32,55.42,54.71,102,68.32,140.4
280,50,53.64,53.6,50.02,50.1,63.3,62.9,66.98,66.5,65.65,59.79,53.45,53.85,41.06,14.91,65.24,-39.09,32.5,30.81,3.589,1.899,37.42,3.054,1.151,267.6,215.6,7.1,13,43.1,38,79.8,86.4,14.7,49.5,6.4,134.4,54.6,47.6,43,41,7.318,5.068,10.74,20,0,116.7,110.9,147.4,108.1,3.4,3.6,50,0,100,40,47,56,54,54.71,58.36,55.3,54.63,97.9,86.13,141.2
282,50,53.64,53.8,50.02,50.1,63.3,63.1,66.94,66.5,65.6,59.79,53.45,53.81,40.84,15,65.16,-39.31,32.49,30.8,3.22,1.53,37.35,3.058,1.15,269.1,215.5,7.2,13.1,42.9,38,79.5,85.9,14.7,49.3,6.5,134.7,54.9,48,43,41,7.98,5.557,10.74,20,0,116.7,111.3,146.4,107.2,3.3,3.7,50,0,100,40,47,56,54,54.75,58.53,55.34,54.58,95.27,77.27,141.9
284,50,53.72,53.9,50.1,50.1,63.3,63.3,66.9,66.4,65.56,59.75,53.53,53.85,40.36,14.99,65.12,-39.75,32.64,30.94,2.865,1.168,37.28,3.079,1.142,269,216.5,7.3,13.4,42.8,37.9,79.8,86.4,15,49.3,6.7,134.7,55.5,48.5,43,41,10.14,7.144,10.74,20,0,116.9,111.6,145.9,106.9,3.1,3.8,50,0,100,40,47,56,60,54.83,58.4,55.38,54.67,100.7,68.76,141.1
286,50,53.72,53.8,50.1,50.1,63.26,63.3,66.86,66.5,65.56,59.79,53.53,53.89,40.45,14.57,64.81,-38.92,32.54,30.85,3.224,1.533,37.26,3.071,1.145,269.6,215.9,7.5,13,42.6,37.9,79.8,86.4,14.7,49.5,6.7,135.3,55.2,48,43,41,9.439,6.636,10.74,20,0,116.9,111.3,146.4,107.2,3.2,3.5,50,0,100,40,47,56,60,54.79,58.53,55.38,54.67,93.52,77.39,141.3
288,44,53.72,53.8,50.1,50.3,63.3,62.9,66.82,66.4,65.52,59.75,53.53,53.89,40.39,14.88,66.21,-40.7,32.49,30.8,3.219,1.53,39.73,2.875,1.223,275.4,215.5,8.7,14.8,41.6,36.7,81.3,88.9,15.9,49.3,8,135.3,54.6,52.5,47,45,11.97,8.432,10.19,20,0,117.1,111.6,143.9,106.3,3.7,3.5,50,0,100,49.32,49.97,56,17,54.83,58.53,55.91,54.67,96.59,62.01,147.3
290,44,53.8,53.4,48.1,47.2,65.92,67.5,71.04,73,69.62,62.25,53.33,53.81,58.13,16.13,83.69,-41.69,51.1,46.85,4.31,0.0593,52.27,3.437,1.023,272.7,214.9,5.7,15.3,41.5,36.6,88.3,101.3,19.6,46.6,5.1,127.7,39.1,65,60,58,27.56,13.48,8.641,20,0,117.1,111.6,147.9,110.5,5.5,6.2,50,0,100,45.25,49.76,56,17,54.83,64.5,56.73,55.24,40,69.35,120
292,44,53.11,53.3,46.46,46.3,70.38,71.5,76.24,77.8,75.14,64.87,52.59,53.32,66.2,12.35,116.2,-62.34,59.24,54.64,6.479,1.883,57.95,3.594,0.9783,271.4,213.9,4.8,14.9,41.3,36.4,92.7,109.7,19.4,44.9,3.8,123.2,30.5,72.9,68,64,33.47,14.38,8.015,20,0,116.7,111.8,149.9,112.5,6.1,7.2,65,0,100,41.19,49.56,56,17,54.87,69.21,57.8,55.49,20.67,67.29,143.8
294,44,53.47,53.9,46.62,46.8,73.82,74.9,79.92,81,78.79,66.47,53,53.81,68.86,12.79,139.1,-83.03,61.47,57.22,7.257,2.998,60.67,3.563,0.9869,271,215.3,5.8,14.1,41,36.1,95.3,114.7,18.5,45.1,4.3,124.2,29,78.8,70,67,34.72,14.34,7.715,20,0,116.4,111.6,149.9,113.3,6.3,7.1,65,0,100,37.12,49.36,56,17,54.95,72.28,58.21,55.98,17.71,78.15,159.5
296,44,54.17,54.5,47.44,47.5,76.65,77.5,82.79,83.8,81.57,67.53,53.86,54.55,69.24,13.7,158.3,-102.8,59.98,57.21,6.115,3.344,62.78,3.359,1.047,270.7,213.9,6.3,13.7,41.2,36.3,97.5,119.1,18,45.6,4.4,127.4,30,83.5,73,70,30.21,12.41,7.424,20,0,116.2,111.8,152.8,115.6,6.2,7,50,0,100,33.05,49.15,56,17,54.99,74.41,57.59,56.22,16.93,107.2,172.9
298,44,54.54,54.7,47.81,47.8,79.31,80.4,85.45,86.3,84.11,67.82,54.15,54.67,69,15.03,183.1,-129.1,60.51,56.98,4.696,1.164,64.04,3.322,1.058,269.7,215.8,6.3,12.2,41.5,36.6,98.5,121.1,15.8,45.9,4.4,130.4,31.9,84,74,71,34.18,14.09,7.328,20,0,116.4,111.6,153.3,115.9,5.8,7,20,0,100,27.98,49,56,22,55.07,76.42,57.14,56.18,16.9,112.7,185.8
300,44,54.13,54.1,47.77,47.7,81.03,81,86.88,86.8,85.46,67.49,53.94,54.3,65.9,15.98,202.3,-152.4,56.82,55.13,3.202,1.522,63.69,3.137,1.121,270.2,214.4,6.5,11.7,41.2,36.3,98.5,121.1,14.9,45.9,4.9,134.1,35.3,85,74,71,31.74,13.7,7.328,20,0,116.4,111.6,151.8,114.7,5.8,6.4,20,0,100,27.84,49,56,22,55.07,76.13,54.6,54.63,18.21,76.85,196.6
302,44,54.05,54.1,47.65,47.5,81.44,81.3,87.46,87.3,85.91,67.66,53.94,54.18,67.32,17.26,204.3,-154.2,57.4,56.45,2.114,1.161,65.09,3.101,1.134,268.5,215.2,6.9,11.7,41,36.1,99,122.1,14.7,45.8,5,135.6,36.6,86,75,72,30.23,12.77,7.233,20,0,116.7,111.3,152.3,115.6,6,6.4,20,0,100,27.71,49,56,22,55.12,76.46,54.44,54.34,19.4,50.73,194.3
304,44,54.01,54.1,47.69,47.7,81.77,81.8,87.87,87.7,86.32,67.82,53.98,54.22,68.85,17.41,208.9,-157.4,56.9,56.68,2.122,1.902,65.43,3.058,1.15,270.9,216.1,6.9,12,40.8,35.9,99.5,123.1,14.8,45.8,5,136.5,37,87.3,75,72,23.39,9.661,7.233,20,0,116.7,111.3,152.3,115.6,5.9,6.4,20,0,100,27.58,49,56,22,55.12,76.71,54.4,54.34,19.35,50.92,197.4
306,44,54.09,54.2,47.69,47.7,82.01,82,88.19,88,86.57,67.9,54.06,54.3,69.81,18.35,210.9,-159.4,56.95,56.73,2.097,1.88,65.9,3.039,1.157,271.1,213.5,6.9,12.9,40.8,35.8,100.9,126.1,16.1,45.8,5,136.8,36.2,90.8,75,72,20.66,8.416,7.233,20,0,116.9,111.6,151.8,115.2,6,6.5,20,0,100,27.44,49,56,22,55.16,76.91,54.48,54.38,20.24,50.33,198.1
308,44,54.13,54.2,47.81,47.8,82.3,82.3,88.44,88.3,86.81,68.02,54.15,54.38,69.54,18.4,212.8,-161.7,56.81,56.96,2.118,2.267,66.17,3.019,1.165,271.8,215.7,7,13,40.8,35.8,101.3,127.1,16.2,45.9,5.1,137.4,36.1,91.8,76,73,21.43,8.764,7.139,20,0,117.4,111.8,151.8,115.1,6,6.4,20,0,100,27.31,49,56,22,55.2,77.16,54.6,54.5,20.11,50.83,199.1
310,44,54.13,54.2,47.77,47.7,82.71,82.8,88.93,88.7,87.22,67.98,54.1,54.34,69.85,19.15,216,-165.3,56.66,56.44,2.099,1.882,66.75,2.985,1.178,269.4,213.8,6.9,13.1,40.8,35.9,101.8,128,16.2,45.8,4.8,138.1,36.3,92.6,77,74,20.36,8.292,7.045,20,0,117.6,111.6,152.8,116,6,6.7,20,0,100,27.17,49,56,22,55.2,77.44,54.56,54.46,20.66,50.38,199
312,44,54.17,54.2,47.77,47.7,82.91,83,89.13,88.9,87.51,68.11,54.15,54.34,69.59,18.17,217,-165.6,57.59,57.37,1.751,1.533,67.17,3.014,1.166,268.5,215.9,6.6,13.1,41.2,36.3,102,128.5,16,45.9,4.9,138.1,36.4,92.2,78,75,24.94,10.19,6.952,20,0,117.6,111.8,153.3,116.2,5.9,6.5,20,0,100,27.04,49,56,22,55.28,77.65,54.52,54.46,19.49,42.03,197.5
314,44,54.21,54.2,47.85,47.8,83.2,83.2,89.46,89.4,87.76,68.11,54.19,54.42,70.28,19.14,220.5,-169.4,56.59,56.38,2.096,1.88,67.54,2.946,1.193,269.3,213.5,6.7,12.6,41.3,36.1,102,128.5,16.2,45.9,5.1,139.1,36.4,92.6,78,75,19.43,7.865,6.952,20,0,118.1,112,152.8,115.2,6.2,6.5,20,0,100,26.91,49,56,22,55.28,77.85,54.6,54.5,20.35,50.31,200.5
316,44,54.13,54.2,47.81,47.8,83.53,83.7,89.79,89.6,88.08,68.15,54.15,54.38,70.2,19.12,223.5,-172.4,56.6,56.75,2.11,2.259,67.96,2.928,1.201,269,214.9,6.6,12.8,41.2,36.3,102.7,129.5,16.4,45.9,4.7,139.4,36.4,93.2,78,75,20.15,8.163,6.952,20,0,118.1,111.8,153.3,116.2,6.1,6.4,20,0,100,26.77,49,56,22,55.28,78.02,54.56,54.5,20.19,50.64,200.7
318,44,54.21,54.4,47.89,47.8,83.77,83.8,90.08,89.8,88.37,68.31,54.23,54.46,70.41,19.06,224,-172.7,56.84,56.99,2.12,2.27,68.56,2.915,1.206,268.1,215.8,6.5,13.1,41.3,36.4,102.9,130.5,16.1,46.1,5.1,139.7,37,93.7,79,76,20.87,8.43,6.86,20,0,118.3,112,154.3,116.9,6.1,6.6,20,0,100,26.64,49,56,22,55.28,78.26,54.6,54.54,19.9,50.88,199.9
320,44,54.29,54.2,47.97,47.8,84.02,84,90.28,89.9,88.57,68.27,54.27,54.5,70.42,19.18,228.3,-177.1,56.8,56.58,2.118,1.899,68.74,2.905,1.21,269.9,215.7,6.3,12.8,41.5,36.6,102.7,130,16.1,46.1,4.6,139.7,37.1,93.9,78,75,20.88,8.434,6.952,20,0,118.5,112.2,152.3,114.9,6.1,6.4,20,0,100,26.5,49,56,22,55.36,78.42,54.64,54.63,19.96,50.83,203
322,44,54.21,54.4,47.89,47.8,84.35,84.2,90.65,90.5,88.86,68.23,54.19,54.42,71.03,20.15,232.5,-181.6,56.69,56.47,2.113,1.896,69.28,2.877,1.222,270.4,215.3,6.2,12.8,41.6,36.7,103.3,131.5,15.8,46.1,4.5,140,37.1,94.3,79,76,18.85,7.547,6.86,20,0,118.5,112.4,154.8,117.4,6.3,6.4,20,0,100,26.37,49,56,22,55.4,78.63,54.6,54.5,20.82,50.72,204.8
324,44,54.21,54.4,47.93,48,84.51,84.5,90.81,90.5,89.07,68.31,54.23,54.46,70.55,19.55,232.3,-181.3,56.57,56.72,2.124,2.273,69.53,2.86,1.229,268.6,216.2,6.2,12.8,41.6,36.7,103.3,131.5,16.3,46.1,4.3,140.7,37.1,94.8,79,76,20.37,8.21,6.86,20,0,119,112.4,154.8,117.1,6.2,6.6,20,0,100,26.23,49,56,24,55.4,78.67,54.6,54.54,20.17,50.97,203
326,44,54.25,54.4,47.93,47.8,84.47,84.3,90.77,90.3,88.98,68.31,54.23,54.46,70.62,20.03,231.6,-181,56.63,56.41,2.112,1.894,69.33,2.872,1.224,268.9,215,6.2,13.2,41.5,36.7,103.6,132,16.1,46.1,4.5,140.7,36.8,94.8,79,76,20.13,8.106,6.86,20,0,119,112.4,154.3,116.9,6,6.6,20,0,100,26.1,49,56,22,55.44,78.42,54.6,54.54,20.92,50.69,203.4
328,44,54.29,54.4,47.97,47.8,84.55,85.3,90.81,91.2,89.03,68.27,54.27,54.42,70.17,20.03,232.5,-182.4,56.69,56.48,1.379,1.16,68.39,2.915,1.206,268.9,215.3,6,12.8,41.8,36.9,103.8,133,16.5,46.3,4.3,140.7,36.6,95.9,78,75,21.01,8.517,6.952,20,0,119.2,112.7,155.8,117.8,5.8,6.6,40,0,100,20,49,56,27,55.44,78.38,54.72,54.54,20.96,33.1,203.6
330,44,52.82,52.5,46.99,46.6,85.66,85.4,91.59,91.2,89.35,64.83,52.47,52.74,66.49,25.08,274.7,-233.3,52.03,48.88,2.469,-0.672,67.32,2.717,1.294,268.9,214.2,5.3,12.1,41.5,36.6,103.3,131.5,15.6,45.4,3.8,142.6,38.8,95.1,77,74,16.46,7.043,7.045,20,0,119.2,112.9,153.3,115.9,5.8,5.7,55,0,100,20,49,56,30,55.44,76.09,54.36,53.56,29.15,59.26,221
332,44,51.88,51.6,46.17,45.9,85.33,85.1,91.3,90.8,89.03,64.13,51.57,51.97,67.08,25.58,279.4,-237.9,51.3,48.51,3.592,0.796,67.2,2.684,1.31,269.4,215.8,4.6,12.3,41.3,36.4,103.1,131,15.1,44.9,3.4,143,40.1,93.9,77,74,11.73,4.975,7.045,20,0,119.5,113.1,154.3,117.1,5.9,5.7,60,0,100,20,49,56,27,55.44,76.01,54.32,53.07,29.86,69.18,222.6
334,44,51.43,51.4,45.76,45.6,85.21,84.9,91.1,90.5,88.9,63.72,51.03,51.6,66.37,24.74,283.5,-241.9,50.83,47.3,5.053,1.529,66.92,2.671,1.316,270.2,215.3,4.6,12.8,41.2,36.3,103.3,131.5,15.1,44.6,3.6,143,39.3,95.1,77,74,12.28,5.261,7.045,20,0,119.9,113.1,155.8,114.9,5.7,5.8,60,0,100,20,49,56,27,55.44,76.54,54.6,53.15,28.15,83.59,225.1
336,44,51.3,51.4,45.72,45.8,85.12,84.8,90.94,90.5,88.86,63.68,50.95,51.47,65.54,23.39,283.9,-241.8,50.26,47.1,4.702,1.534,66.38,2.662,1.321,270.6,216.1,4.6,12.6,41,36.1,103.1,131,15.4,44.4,3.4,143,40.1,94.9,76,73,12.67,5.498,7.139,20,0,119.9,113.3,153.3,116.1,5.7,5.8,60,0,100,20,49,56,24,55.44,76.79,54.56,53.11,26.3,77.78,225.7
338,44,51.39,51.6,45.84,45.8,85.04,84.8,90.77,90.5,88.78,63.68,51.03,51.6,64.21,22.33,281.2,-239.3,49.81,46.64,5.061,1.899,65.71,2.665,1.319,268.9,215.7,4.8,12.4,41,36.1,102.7,130,15.4,44.6,3.4,143.6,40.9,93.7,76,73,15.05,6.668,7.139,20,0,120.2,113.3,153.8,116.9,5.7,5.8,60,0,100,20,49,56,24,55.48,77.03,54.6,53.19,24.87,86.16,224.3
340,44,51.51,51.7,46.01,45.9,85.04,84.8,90.77,90.3,88.74,63.77,51.16,51.72,64.26,22.81,280,-238.6,49.3,46.15,5.048,1.894,65.89,2.631,1.336,269.1,215.1,4.9,12.4,41,36.1,102.4,130,15.1,44.8,3.8,144,41.2,93.9,76,73,13.29,5.881,7.139,20,0,120.2,113.6,153.8,116.6,5.5,5.8,60,0,100,20,49,56,24,55.52,77.11,54.77,53.4,25.35,88.5,224.8
