Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
228,50,60.52,60.6,49.69,49.6,70.51,70.4,77.22,76.8,74.86,70.4,58.4,60.65,74.46,26.19,49.46,-1.19,63.55,51.14,13.16,0.7602,49.14,4.547,0.7733,266.2,140.9,8.3,3.4,41.3,36.4,81,88.4,6.4,46.4,5,111.6,30.3,50.8,55,53,10.76,4.111,9.199,20,0,114.7,111.3,137,99.9,6.4,11,50,0,100,80,56,31,63,57.69,63.52,71.59,66.38,107.9,60.54,-9.058
230,50,59.49,59.1,49.69,49.8,69.97,69.7,76.11,74.4,74,69.78,58.36,59.42,68.8,23.71,47.22,-2.12,57.3,50.7,6.166,-0.4406,38.1,5.288,0.6649,268.9,140.3,7.9,1.4,42.1,37.2,75.7,79.9,2.2,47,5,112.2,36.2,42.8,44,42,-2.324,-0.9607,10.6,20,0,114.2,110.7,136.5,98.5,4.8,9.1,50,0,100,80,56,31,63,57.69,63.23,62.34,61.5,102.7,148,-19.83
232,50,58.55,58.2,50.1,50.1,68.34,67.6,73.82,72.8,71.95,68.11,57.95,58.52,61.16,20.85,42.87,-2.566,49.8,46.28,3.32,-0.2023,42,4.169,0.8434,267.6,141.4,9.1,3.2,41,36.1,76,80.4,4.9,47.3,6.1,114.5,38.2,43.6,48,46,2.065,0.9603,10.06,20,0,114,110.7,135,97.9,5.2,8.1,50,0,100,80,56,31,63,57.69,62.54,60.5,59.74,103.3,79.67,-21.24
234,50,57.53,57.7,50.92,51.1,66.9,65.9,71.45,70.4,70.03,66.59,57.13,57.74,50.71,15.85,38.35,-3.483,38.91,36.6,3.558,1.245,41.43,3.302,1.065,267.9,141.3,9.4,4,41.5,36.6,74.4,78,4.4,48.7,7.1,115.6,41.3,41.1,48,46,-0.07221,-0.0405,10.06,20,0,113.8,110.7,134,95.9,4.5,6.9,30,0,100,80,56,31,57,57.65,61.84,59.52,58.84,90.8,85.4,12.26
236,50,57.45,57.4,49.94,50.1,66.21,66.1,70.91,70,69.41,66.02,56.97,57.53,52.82,16.85,38.1,-2.123,42.67,39.97,3.201,0.5031,35.81,4.189,0.8393,269.3,136.4,8.2,2.5,42.1,37.2,72.5,75,3.3,47.8,5.5,115.6,43.2,37.6,42,40,0.09444,0.05085,10.89,20,0,113.8,110.5,131.5,93.3,3.9,7.1,50,0,100,80,56,30,63,57.61,61.92,59.52,58.68,93.8,76.82,-13.22
238,50,57.24,57.2,50.14,50,65.8,65.6,70.34,69.8,68.96,65.65,56.85,57.41,50.97,15.47,37.17,-1.664,40.36,38.13,3.202,0.9688,38.04,3.731,0.9424,269.3,136.5,8.9,3,40.8,35.9,72.8,75.5,4.7,47.5,6.3,116.4,43.9,39.4,44,42,0.7543,0.4209,10.6,20,0,113.8,110.5,132.5,95.4,4,7.1,50,0,100,80,56,30,57,57.61,62.17,59.39,58.51,81.45,76.86,-6.984
240,50,57.12,57.2,50.1,50,65.76,65.6,70.22,69.7,68.84,65.57,56.68,57.29,49.73,15.37,36.47,-2.109,40.04,37.57,3.448,0.9724,38.13,3.693,0.9521,267.5,137,8.6,2.5,41.5,36.6,72.8,74.5,4.7,47.8,6.3,116.4,43.9,38.1,44,42,4.078,2.332,10.6,20,0,113.6,110.3,132,94.6,4.1,7.1,50,0,100,80,56,30,57,57.65,62.13,59.47,58.51,82.42,82.76,-8.047
242,50,57,57.1,49.98,50,65.63,65.4,70.1,69.8,68.8,65.49,56.64,57.21,49.86,14.49,37.02,-1.657,39.97,37.97,3.209,1.204,38.11,3.688,0.9534,268.2,136.7,8.8,3,41.2,36.3,72.8,75.5,4.9,47.8,6.3,116.2,43.6,38.9,44,42,3.337,1.904,10.6,20,0,113.8,110.3,132.5,95.3,4.4,7.1,50,0,100,80,56,30,52,57.65,62.17,59.35,58.43,77.02,77.02,-6.817
244,50,56.95,57.2,49.86,49.8,65.63,65.4,70.05,69.8,68.76,65.44,56.56,57.08,49.43,14.5,37.05,-2.116,40.64,38.39,2.99,0.741,38.13,3.748,0.9382,268.4,137.4,8.5,3,41.5,36.6,72.8,75.5,5.3,47.7,6.4,116.4,43.2,39.1,44,42,7.214,4.15,10.6,20,0,113.8,110.5,131.5,94.1,4.4,7.2,50,0,100,80,56,30,52,57.65,62.21,59.27,58.35,76.37,71.77,-9.732
246,50,56.95,57.1,49.86,49.8,65.63,65.4,70.1,69.8,68.8,65.49,56.56,57.12,49.77,14.47,36.96,-1.654,40.58,38.33,3.22,0.974,38.07,3.748,0.9382,267.8,137.2,8.3,3,41.5,36.6,72.8,75.5,4.6,47.8,6.5,116.4,43.6,39.1,44,42,5.751,3.286,10.6,20,0,113.8,110.5,134,95.6,4.2,7.3,50,0,100,80,56,30,52,57.69,62.17,59.31,58.35,77.59,77.28,-9.954
248,50,56.95,57.2,49.86,50,65.72,65.6,70.1,69.8,68.84,65.53,56.56,57.08,48.93,14.03,37.01,-2.114,40.49,38.25,2.979,0.7383,38.13,3.734,0.9417,268.2,136.9,8.5,3,41.3,36.4,72.8,75.5,5.3,47.7,6.4,116.4,43.4,38.9,44,42,8.448,4.911,10.6,20,0,113.6,110.3,132.5,95.1,4.2,7.2,50,0,100,80,56,30,57,57.69,62.33,59.31,58.35,72.59,71.5,-8.94
250,50,56.95,57.2,49.9,50.4,65.63,65.6,69.93,69.2,68.8,65.49,56.52,57.08,48.31,12.74,37.24,-1.667,40.3,37.82,3.216,0.7391,36.02,3.934,0.8938,269.8,137.1,8.1,2.7,42.3,37.4,71.9,74,4,48.2,5.9,116.4,44.5,36.3,42,40,7.858,4.626,10.89,20,0,113.6,110.3,133,94.5,3.8,6.8,50,0,100,80,56,30,57,57.74,62.21,59.27,58.31,68.31,77.19,-4.218
252,50,57.12,57.4,50.18,50.1,65.59,65.6,69.89,69.7,68.68,65.49,56.73,57.33,48.18,13.62,35.76,-1.203,39.6,37.36,3.45,1.207,37.74,3.689,0.9531,269.1,137.1,8.4,3.1,41.6,36.7,73.2,75.5,5.4,48,6.6,117.1,44.2,38.6,44,42,7.579,4.474,10.6,20,0,113.8,110.3,132,94.1,4.1,7.4,50,0,100,80,56,30,57,57.69,62.46,59.27,58.43,68.65,82.8,-11.99
254,50,57.04,57.2,50.1,50.1,65.63,65.6,69.97,69.7,68.8,65.57,56.68,57.21,48.63,13.16,36.22,-0.7441,39.61,37.6,2.984,0.9735,37.79,3.685,0.954,269,137.1,8.5,2.8,41.6,36.7,72.5,75,4.9,47.8,6,117.1,44.1,38.8,44,42,6.053,3.54,10.6,20,0,113.6,110.3,135,97.1,4.1,7.1,50,0,100,80,56,30,57,57.74,62.42,59.19,58.35,67.49,71.61,-10.25
256,50,57,57.2,50.1,50.1,65.63,65.6,69.97,69.8,68.76,65.49,56.68,57.21,48.75,13.65,36.76,-1.666,39.52,37.73,2.994,1.211,37.81,3.674,0.9569,269.7,137.6,8.2,3.4,41.8,36.9,73.2,76,5,48,6.4,116.9,43.9,38.3,44,42,5.357,3.126,10.6,20,0,113.8,110.1,132,94.4,4.2,7.2,50,0,100,80,56,30,57,57.69,62.33,59.15,58.27,70.62,71.86,-7.11
258,50,57,57.2,50.1,50,65.72,65.8,70.01,70,68.76,65.49,56.68,57.21,47.28,13.81,36,-2.533,39.48,37.7,2.992,1.21,37.97,3.656,0.9617,264,137.5,8.4,3.2,41.6,36.7,73.2,76,5.3,48,6.2,116.7,43.7,39.3,44,42,10.57,6.356,10.6,20,0,113.8,110.3,132.5,91.6,4.2,7.1,30,0,100,40,47,30,63,57.69,62.37,59.02,58.23,70.85,71.8,-12.51
260,50,55.64,56.3,51.13,50.3,65.63,65.1,68.95,68.9,67.73,62.7,55.5,55.98,37.45,13.73,56.86,-33.14,25.85,25.01,2.753,1.911,36.91,2.462,1.428,271.2,137.3,8.8,3,41.5,36.6,71.9,74,4,48.7,7.1,121.7,49.6,37.6,43,41,-3.895,-2.957,10.74,20,0,113.8,110.3,134.5,97.3,3.9,6,30,0,100,40,47,30,63,57.69,60.98,56.81,56.84,100.2,66.08,151.9
262,50,55.4,56.1,50.8,49.8,64.73,64.7,68.05,68.4,66.55,61.88,55.46,55.73,37.32,16.91,52.51,-32.1,26.35,26.68,1.584,1.914,36.41,2.544,1.382,270.2,137.4,7.5,2.5,42.6,37.7,70.9,72.5,4.6,48.7,6.4,126.6,55.7,36.5,42,40,-2.18,-1.661,10.89,20,0,114,110.3,134,95.5,3.7,6.3,30,0,100,40,47,30,63,57.65,60.57,56.04,55.98,139,38.02,133
264,50,55.11,55.8,51.41,50.6,63.71,63.1,66.57,66.8,65.4,61.15,55.17,55.45,32.29,13.23,47.97,-28.91,21.14,21.47,1.581,1.91,34.85,2.133,1.649,270.6,137.1,10.2,2.8,40.4,35.4,69.2,70.5,2.8,49.3,8.9,131.5,62.3,34.9,38,37,-4.356,-3.837,11.36,20,0,114.2,110.3,131.5,94.9,3.5,5.2,20,0,100,40,47,30,63,57.61,60.16,55.58,55.53,124.5,37.94,149.5
266,50,54.66,55.3,51.08,50.3,63.59,63.1,66.33,66.4,65.28,60.9,54.72,54.91,31.05,11.9,49.58,-30.43,20.24,20.57,1.102,1.428,33.56,2.121,1.658,271.8,135.8,8.9,2.1,41.2,36.3,68.5,69,2.9,49.3,8.1,131.7,62.9,33.2,38,37,-4.428,-4.056,11.36,20,0,114.7,110.5,131.5,93.9,3.3,5.2,30,0,100,40,47,30,63,57.61,60.16,55.18,55.2,112,26.45,159
268,50,54.66,55,50.43,50.1,63.59,63.3,66.41,66.2,65.4,60.86,54.56,54.83,31.82,11.38,51.19,-30.75,24.2,23.59,1.581,0.9745,31.68,2.685,1.309,270.5,137.2,8.1,2.6,42,37.1,68.8,69.5,2.7,49.1,7,130.7,62.6,31.4,36,35,4.864,4.347,11.7,20,0,114.9,110.7,129.5,91.5,2.8,4.9,30,0,100,40,47,30,63,57.61,60.25,55.46,55.2,103.8,37.95,145.8
270,50,54.62,54.7,50.1,50,63.55,63.3,66.49,66.4,65.4,60.74,54.47,54.75,33.34,12.35,52.77,-31.79,25.76,24.93,1.577,0.7379,31.98,2.832,1.241,271.6,136.8,6.6,1.3,43.2,38.3,67.7,68,3,49.3,6.2,129.8,62.4,30.5,36,35,5.362,4.575,11.7,20,0,115.1,111.1,129.5,92.2,3.1,4.7,30,0,100,40,47,30,63,57.61,60.2,55.5,55.2,114.4,37.85,143.3
272,50,54.37,54.5,49.86,49.8,63.5,63.3,66.41,66.2,65.4,60.61,54.27,54.55,32.7,11.37,53.88,-32.55,25.78,25.17,1.578,0.9723,31.81,2.85,1.234,270.2,136.9,7.6,2.6,42.4,37.5,68.8,69.5,3,49,6.6,129,60.2,30.6,36,35,7.465,6.492,11.7,20,0,115.6,111.3,131.5,92.8,2.9,4.7,30,0,100,40,47,30,63,57.57,60.12,55.3,55.03,107,37.88,143.9
274,50,54.21,54.4,50.1,50.8,63.3,62.8,65.96,65.3,65.2,60.53,54.1,54.5,29.9,8.593,52.43,-31.12,23.53,22.92,2.287,1.679,29.92,2.765,1.272,269.8,137.4,8.5,1.3,42.4,37.2,67,67,1.5,49.5,7.4,129.8,62.6,29,34,33,7.521,7.155,12.06,20,0,115.6,111.3,129.5,90.8,2.5,3.8,20,0,100,40,47,30,57,57.61,60.12,55.18,54.91,82.17,54.88,151.9
276,50,54.66,54.9,50.47,50.4,63.1,62.9,65.8,65.8,64.87,60.49,54.56,54.83,30.14,10.36,48.86,-29.08,23.77,23.17,1.569,0.9666,31.06,2.691,1.307,267.9,136.1,7.2,1.2,43.2,38.3,67.7,67,3,49.6,6.4,132.3,64.6,29.1,36,35,8.641,8.153,11.7,20,0,115.7,111.6,129.5,90.3,2.9,4.5,30,0,100,40,47,30,57,57.57,60.33,55.5,55.2,90.25,37.64,140.9
278,50,54.62,54.7,50.35,50.3,63.18,62.9,66,65.8,65.03,60.53,54.47,54.75,31.88,10.94,50.82,-29.88,24.35,23.51,1.576,0.7376,31.11,2.752,1.278,271,136.8,7.4,1.9,42.9,38,67.7,68,3,49.6,6.7,131.7,64.3,30.1,36,35,4.634,4.134,11.7,20,0,116.2,111.8,131,91.7,2.9,4.4,30,0,100,40,47,30,57,57.57,60.12,55.42,55.16,103,37.83,145.6
280,50,54.62,54.7,50.39,50.3,63.18,62.9,65.96,65.8,64.99,60.53,54.51,54.75,31.48,10.97,50.45,-29.94,24.31,23.7,1.354,0.7434,30.98,2.759,1.274,271.5,137.8,7.5,1.6,42.9,38,67.4,67.5,3,49.6,6.7,132,64,30.1,35,34,5.754,5.198,11.87,20,0,116.4,111.8,130,90.8,2.9,4.3,30,0,100,40,47,30,57,57.61,60.12,55.42,55.16,104.9,32.49,144
282,50,54.62,54.9,50.43,50.3,63.18,63.1,65.96,65.8,64.99,60.53,54.56,54.83,31.5,10.97,50.49,-29.96,23.99,23.62,1.583,1.21,31.05,2.717,1.294,271.7,137.4,7.5,1.9,42.8,37.9,67.7,68,2.7,49.6,6.8,131.7,64.3,30,36,35,4.644,4.192,11.7,20,0,116.2,112,130,91.3,2.7,4.5,30,0,100,40,47,30,63,57.61,60.16,55.46,55.2,103.3,38,144.6
284,50,54.66,54.7,50.43,50.3,63.18,62.9,65.96,65.8,65.03,60.53,54.56,54.83,31.42,10.48,50.81,-29.87,23.94,23.34,1.564,0.9641,31.09,2.707,1.299,271,135.8,7.6,1.6,42.8,37.9,67.4,67.5,2.9,49.6,6.8,131.7,64.6,30,36,35,4.804,4.349,11.7,20,0,116.7,112,129.5,90.5,2.7,4.4,30,0,100,40,47,30,57,57.57,60.16,55.46,55.2,97.06,37.55,146.5
286,50,54.62,54.9,50.47,50.4,63.18,63.1,65.96,65.8,64.99,60.57,54.56,54.79,31.39,10.93,49.85,-29.39,23.73,23.35,1.347,0.9741,31.02,2.689,1.307,270.8,137.2,7.5,1.6,42.8,38,67.7,68,3,49.6,6.7,132,64.3,29.6,36,35,4.069,3.686,11.7,20,0,116.7,112.2,131,91.8,2.7,4.5,30,0,100,40,47,30,63,57.57,60.08,55.46,55.2,104.6,32.33,143.9
288,44,54.66,54.7,50.43,50.4,63.18,62.8,65.92,65.6,65.03,60.57,54.56,54.83,31.45,10.18,51.16,-29.89,24.06,23.45,1.572,0.9689,33.07,2.557,1.375,275.4,136.4,9.1,3.6,41.2,36.3,68.8,70,4.1,49.6,8.4,132,63.2,33.6,39,38,7.07,6.392,11.2,20,0,116.7,112.4,128.5,90.9,3,4.4,40,97.63,100,83.31,55.9,30,20,57.57,60.25,55.63,55.2,91.39,37.73,149.1
290,44,56.26,56.8,47.73,46.8,65.39,66.8,70.3,72.5,69.17,65.16,55.09,56.51,56.15,12.95,45.83,-2.631,48.79,42.09,8.139,1.443,46.52,3.687,0.9536,274.4,137.3,6.2,4.8,40.6,35.6,77.3,82.4,9.7,45.6,5,118.5,41.2,47,54,52,20.65,10.46,9.315,20,0,116.9,112.2,133,96.3,5.5,10,40,83.39,100,73.14,55.29,30,20,57.61,65.12,65.33,60.64,41.42,41.69,22.36
292,44,57.16,57.9,45.88,45.8,70.47,71.8,76.44,78.6,75.47,69.78,55.5,57.49,68.16,11.05,64.87,-7.762,64.18,54.71,11.36,1.902,53.85,4.19,0.8391,273.7,136.6,5,4.3,40.8,35.8,82.9,91.8,10,43.9,3.1,110.5,27,56.9,60,58,39.83,16.62,8.641,20,0,116.2,112.4,135.5,98.9,6.4,12.1,50,69.15,100,62.97,54.68,30,20,57.61,70.28,68.15,62.65,20.95,49.54,42.86
294,44,58.76,59.4,46.58,46.4,74.81,76.4,81.23,83.3,80.1,72.57,56.85,59.09,73.74,13,86.4,-25.66,69.75,58.82,12.84,1.915,60.71,4.04,0.8703,275.4,137.5,6,5.3,40.4,35.4,88.6,101.8,10,43.9,3.6,111.8,23.2,65.9,71,68,46.68,18,7.617,20,0,115.7,112.2,138,101.7,6.8,13,40,54.92,100,52.8,54.07,30,20,57.65,73.92,69.63,64.57,19.18,60.99,87.91
296,44,59.04,58.9,46.13,45.8,79.68,81.2,86.51,88.2,85.26,74.74,57.46,59.09,78.43,14.41,120.7,-56.67,73.38,64.4,9.251,0.2704,66.67,3.87,0.9086,275.4,136.4,5.5,4.8,40.1,35.1,93,110.2,10,43,3,114.5,21.5,75.2,77,74,48.91,17.74,7.045,20,0,115.6,112,139.9,103.5,7,13.3,50,40.68,100,42.63,53.46,30,20,57.82,78.02,64.39,62.73,17.12,134.1,128.4
298,44,58.14,58,45.84,45.6,83.49,84.3,90.16,91.6,88.82,75.23,57.3,58.19,75.08,15.05,152.9,-92.9,70.84,65.98,5.131,0.274,67.28,3.702,0.9499,270.1,138.2,5.8,2.9,39.8,34.8,94.5,113.2,7.5,42.9,3.2,118.3,24,78.6,78,75,52.35,19.83,6.952,20,0,115.3,112,142.4,106.9,7.3,12.4,65,0,100,35,49,30,23.02,57.86,81.13,61.73,60.15,15.52,78.25,153.6
300,44,57.98,58.3,45.97,45.9,85,85.1,91.84,92.3,90.34,75.35,57.13,58.23,76.25,16.75,167.1,-107.6,69.06,64.21,6.299,1.45,67.8,3.581,0.9818,267.7,138,6.7,2.5,39.4,34.5,94.8,113.7,6.3,43,3.6,121.5,26.7,79.2,79,76,42.53,15.86,6.86,20,0,115.3,111.6,140.4,105.1,7.2,12.2,65,0,100,35,49,30,26.16,57.9,81,63.32,60.89,17.39,62.12,164.8
302,44,58.51,58.8,46.38,46.3,85.33,85.1,92.49,92.8,90.66,75.64,57.59,58.68,80.27,20.5,168.4,-108.6,69.23,63.95,6.25,0.9723,69.89,3.483,1.01,268.9,136.9,6.9,2.7,39.4,34.5,95.5,115.2,6.3,43,3.6,123,27.2,80.7,81,78,31.04,11,6.677,20,0,115.6,111.6,140.4,104.9,7.7,12.5,55,0,100,35,49,30,26.29,57.94,80.19,63.94,61.46,22.11,60.62,166.8
304,44,58.59,58.6,46.01,45.8,85.53,85.4,93.02,93.2,90.91,75.76,57.54,58.64,83.65,23.62,169.1,-109.1,71.89,65.9,6.258,0.2718,71.64,3.528,0.9966,268,137.1,6.5,3.8,39.1,34.2,97,118.1,7.4,42.5,3.3,122.7,26,83.3,84,80,30.28,10.29,6.496,20,0,115.6,111.6,140.4,105.1,7.9,13,65,0,100,35,49,30,30.42,57.94,79.28,63.98,61.54,26.56,61.72,163.6
306,44,58.26,58.3,45.56,45.3,85.53,85.4,93.23,93.2,90.95,75.68,57.18,58.39,85.84,25.42,170.3,-109.9,72.71,66.48,6.971,0.7405,72.26,3.538,0.9938,267.7,137.3,5.9,4,39.2,34.3,97.2,118.6,7.9,42.2,3.1,123,25.5,85.3,85,81,26.09,8.645,6.406,20,0,115.3,111.6,140.4,105.1,7.9,13,65,0,100,35,49,30,30.56,57.94,78.75,63.86,61.34,29.32,66.51,163.2
308,44,58.06,58.3,45.19,45.1,85.57,85.4,93.27,93,90.99,75.52,56.81,58.23,86.2,25.53,173.3,-112.6,73.69,66.52,8.147,0.9754,72.14,3.591,0.979,268.8,137.4,5.9,4.5,39.1,34.2,97.5,119.1,7.9,42,3,122.7,25,85.4,85,81,28.16,9.293,6.406,20,0,115.6,111.1,140.4,105.9,7.6,13.2,65,0,100,35,49,30,30.69,57.94,78.88,65,61.71,29.27,59.37,165.6
310,44,58.26,58.6,45.48,45.4,85.49,85.3,93.27,93,90.95,75.56,56.89,58.48,86.73,25.87,171.6,-110.8,73.1,65.24,9.069,1.208,72.08,3.566,0.9861,267.6,137.2,6.5,4.7,38.9,34,97.7,119.6,7.4,42.4,3.3,122.5,25.3,84.9,85,81,24.13,7.912,6.406,20,0,115.6,111.3,141.9,107.2,7.7,13.2,65,0,100,35,49,30,30.83,57.94,78.83,65.66,62.24,29.72,63.72,165.9
312,44,58.55,58.9,45.76,45.8,85.57,85.4,93.31,93.2,90.99,75.68,57.13,58.64,86.86,26.05,171.9,-111.1,72.69,64.64,8.554,0.5032,72.46,3.527,0.9969,269.4,136.4,6.9,4.3,38.9,34,97.5,119.1,7.9,42.4,3.5,122.7,25.2,85.4,86,82,22.64,7.414,6.317,20,0,115.7,111.1,141.9,107.4,7.8,13.2,65,0,100,35,49,30,30.96,57.94,78.83,65.94,62.57,29.92,60.82,168.1
314,44,58.72,58.9,45.84,45.8,85.66,85.4,93.47,93.4,91.03,75.76,57.3,58.84,87.44,27.32,170.8,-110.6,73.23,65.17,8.795,0.7367,73.02,3.526,0.9972,268.4,136.5,6.6,4.6,39.2,34.3,98,120.1,8.1,42.5,3.6,123,25,85.9,86,82,23.04,7.494,6.317,20,0,115.6,110.9,141.9,105.1,8,13.1,65,0,100,35,49,30,31.09,57.94,78.63,66.23,62.77,31.7,61.06,166
316,44,58.8,59.1,45.88,45.8,85.7,85.4,93.6,93.4,91.11,75.84,57.38,58.93,88.06,27.69,170.2,-109.8,73.4,65.35,8.788,0.7357,73.55,3.509,1.002,267.5,136.4,6.7,4.3,38.9,34,97.7,119.6,7.8,42.5,3.6,123,25.5,85.9,87,83,22,7.104,6.228,20,0,115.7,111.1,141.9,107.4,8,13.5,65,0,100,35,49,30,31.23,57.94,78.3,66.44,62.9,32.64,59.6,164.8
318,44,58.84,58.9,45.76,45.6,85.7,85.4,93.64,93.5,91.07,75.76,57.3,58.93,88.99,28.75,171.5,-111.3,75.49,66.6,9.397,0.5104,74.33,3.57,0.9847,268.9,138.5,6.3,4.5,39.1,34.2,98,120.1,8.1,42.4,3.3,123.2,25,86.6,87,83,26.87,8.587,6.228,20,0,115.6,110.9,141.9,107.2,8.1,13.5,65,0,100,35,49,30,31.36,57.94,78.06,66.84,63.18,34.3,61.59,164.5
320,44,58.72,58.9,45.6,45.4,85.66,85.4,93.68,93.4,91.07,75.72,57.13,58.8,89.4,29.05,171,-110.7,75.11,66.06,9.556,0.507,74.41,3.549,0.9907,267.4,137.4,6.5,4.8,38.9,34,98.2,120.6,7.9,42.2,3.3,123.2,25,86.6,88,84,24.19,7.695,6.14,20,0,115.6,110.7,142.4,107.6,7.8,13.5,65,0,100,35,49,30,31.5,57.9,77.93,66.56,62.98,34.8,64.06,164.1
322,44,58.59,58.8,45.43,45.3,85.74,85.4,93.68,93.5,91.15,75.72,57.05,58.68,88.76,28.22,172.5,-111.9,75.09,66.3,9.289,0.5052,74.54,3.542,0.9927,268.2,137,6.2,4.3,38.9,34.2,98.2,120.6,8.1,42.2,3.1,123,24.8,86.1,88,84,26.46,8.478,6.14,20,0,115.3,110.7,142.9,108.2,7.9,13.5,65,0,100,35,49,30,31.63,57.9,78.22,66.23,62.73,33.33,63.73,165.1
324,44,58.47,58.6,45.35,45.1,85.7,85.4,93.72,93.5,91.11,75.68,56.97,58.56,90,29.24,173.1,-112.4,74.5,65.99,9.013,0.5028,74.54,3.514,1.001,269.2,136.3,5.7,4.8,39.4,34.5,98.2,120.6,8.3,42,3.4,123,25,86.8,88,84,20.02,6.327,6.14,20,0,115.3,110.7,141.4,106.6,7.8,13.5,65,0,100,35,49,30,31.77,57.9,78.02,65.98,62.57,34.89,63.32,166.6
326,44,58.31,58.5,45.15,44.9,85.7,85.6,93.68,93.4,91.11,75.64,56.81,58.48,88.58,28.47,171.7,-111.6,75.77,67.14,9.609,0.9811,74.51,3.575,0.9834,266.3,138.2,6,4.8,38.9,34,98.2,120.6,8.1,41.9,3,123,24.8,85.6,88,84,29.47,9.461,6.14,20,0,115.6,110.9,141.9,107.2,7.8,13.6,75,0,100,35,49,30,36.9,57.9,78.1,65.53,62.24,33.84,70.03,162.2
328,45,58.1,58.3,44.98,44.8,85.82,87.3,93.68,94.3,91.15,75.56,56.68,58.27,87.73,28.18,174.1,-114.5,75.25,67.12,9.104,0.9774,71.02,3.726,0.9437,267.9,137.7,5.1,4.9,39.8,34.8,99.2,122.6,9.1,41.9,2.4,122.7,23.8,88,82,79,27.15,8.802,6.586,20,0,115.3,110.9,141.9,103.9,6.8,13.4,70,0,100,20,49,30,39,57.9,78.22,65.25,62.08,33.29,68.91,164.6
330,45,55.11,54.7,44.78,44.1,88.15,88.2,94.74,94.8,91.89,68.23,53.61,55.08,73.45,31.79,263.7,-222.1,59.02,50.46,8.362,-0.1961,67.45,3.077,1.143,267.5,137.1,4.8,3.4,39.1,34.2,98.2,120.6,7.1,42,3.1,127.1,29.2,86.4,79,76,16.7,6.465,6.86,20,0,115.7,110.9,143.9,108.6,6.6,10.8,70,0,100,20,49,30,39,57.86,77.77,61.89,59.05,38.32,70.59,216.3
332,45,53.76,54.4,45.84,46.6,86.56,84.7,91.88,89.8,89.97,67.25,52.59,54.09,59.51,21.37,254.1,-216,45.1,38.43,8.573,1.904,55.94,2.834,1.24,268.4,136.7,8,3.2,38.6,33.8,93,110.2,4.2,43.9,5.3,130.9,37.7,75.9,65,62,5.283,2.525,8.219,20,0,115.7,111.1,139,104.8,5.1,7.8,50,0,100,20,49,30,21,57.9,76.5,60.05,57.7,27.57,87.5,227.8
334,45,54.29,54.2,45.48,44.9,85.82,85.8,91.55,91.2,89.23,66.84,53.29,54.42,64.29,26.03,251.2,-213,50.25,44.51,6.475,0.7371,58.79,3.005,1.17,269.3,136.8,5.7,3.4,39.4,34.5,94.8,113.7,6.3,43,3.8,129.8,35,79.2,68,65,9.396,4.157,7.914,20,0,116,110.9,140.9,105.3,5.6,9.1,70,0,100,20,49,30,33,57.86,78.02,59.8,57.08,31,57.13,221.6
336,45,53.8,53.9,45.19,45.3,85.62,85.3,91.14,90.3,89.07,66.47,52.63,53.97,61.79,23.2,252.7,-214.1,49.14,42.46,7.652,0.9721,55.31,3.124,1.126,268.4,136.9,6.1,3.2,39.2,34.3,93.5,111.2,5.4,43.2,4,129,35.8,76.9,64,61,10.82,4.981,8.323,20,0,116.2,111.3,139.9,104.6,5,8.6,70,0,100,20,49,30,28,57.86,77.56,60.25,57.41,28.25,64.6,223.3
338,45,54.25,54.5,45.84,45.8,85.45,85.3,90.81,90.7,88.9,66.67,53.16,54.55,60.1,21.42,249.1,-210.5,47.93,41.72,7.878,1.672,56.68,2.973,1.183,269,136.8,6.3,3,39.5,34.6,93.7,111.7,5.8,43.6,4.1,129.8,36.3,76.7,65,62,13.9,6.58,8.219,20,0,116.2,111.3,140.9,105.6,5.4,8.7,60,0,100,20,49,30,28,57.9,79.16,60.74,57.86,24.17,65.57,223.9
340,45,54.46,54.7,45.93,45.6,85.62,85.6,91.06,90.8,89.03,66.8,53.29,54.63,60.8,22.71,248.3,-210.2,48.75,42.06,7.664,0.9736,56.91,3.012,1.167,268.1,137.1,6.3,3.2,39.5,34.6,94,112.2,5.7,43.6,4.1,129.6,35.8,76.9,66,63,14.54,6.801,8.116,20,0,116.4,111.1,141.9,105.3,5.2,8.9,60,0,100,20,49,30,33,57.94,78.63,60.95,58.02,26.35,62.89,222.6
342,45,54.5,54.7,45.93,45.8,85.66,85.3,91.1,91,89.07,66.84,53.33,54.67,61.25,22.88,250.1,-211.7,48.75,42.1,7.628,0.9694,57.29,2.992,1.175,270,136.5,6.3,2.7,39.5,34.6,93.7,111.7,6.1,43.6,4.1,129.6,35.9,78.1,65,62,13.36,6.204,8.219,20,0,116.4,111.3,141.9,106.1,5.7,8.8,60,0,100,20,49,30,28,57.9,78.22,60.99,58.11,27.02,63.48,224.6
