Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
226,49,58.92,59.1,49.86,49.8,70.71,70.4,79.72,79.5,76.86,70.64,57.63,59.09,95.14,30.13,65.7,-0.7018,81.02,69.46,13.09,1.523,62.96,4.525,0.777,253.5,214.5,9,8.2,40.6,35.9,87.4,99.8,8.8,46.4,5.5,113.3,25.9,64.4,73,70,13.33,3.984,7.424,20,0,113.3,109.8,161.8,125.5,8.9,9.3,85,100,100,100,56,56,73,58.15,62.99,69.1,64.04,149.3,62.15,-14.48
228,50,58.84,59.1,49.82,50.4,70.63,70.6,79.51,77,76.78,70.6,57.54,59.01,94.67,29.09,65.85,-0.2703,81.04,69.42,13.15,1.53,44.21,6.446,0.5455,255.8,215.6,10.2,4,40.6,35.6,81.3,88.4,2.7,46.8,6.2,113.3,32,53.1,50,49,-3.708,-1.114,9.675,20,0,113.3,109.4,157.3,121,6.4,8.3,50,0,100,80,56,56,67,58.15,62.95,69.06,63.96,145.4,61.95,-13.88
230,50,59.49,59.4,53.05,53,68.99,68.4,75.58,74.9,73.38,68.6,58.98,59.58,70.53,23.52,51.23,-4.216,57.81,53.18,5.421,0.7938,46.96,4.328,0.8123,256.9,215.3,11,5.8,42,37.1,80.7,87.9,5.5,49.8,8,116.9,36.3,50.7,53,51,2.231,0.8998,9.433,20,0,113.1,109.4,155.8,117.9,6.6,6.4,20,0,100,80,56,56,67,58.1,62.21,60.66,60.56,137.5,130.1,-9.792
232,50,58.47,58.2,51.86,51.6,68.01,67.5,74.52,73.9,72.4,67.61,58.12,58.48,69.96,22.74,51.46,-4.234,59.42,56.26,3.224,0.05901,47.08,4.438,0.7923,258,215.9,10.1,5.9,41.5,36.6,79.8,86.4,5.9,48.8,7.3,115.6,36.2,49.8,54,52,10.02,4.075,9.315,20,0,113.1,109.2,159.3,121.3,6.3,6.6,40,0,100,80,56,56,67,58.1,61.92,59.6,59.17,142.9,77.38,-24.08
234,50,57.36,57.2,50.76,50.4,67.27,66.8,73.82,73.3,71.87,66.96,57.09,57.41,70.53,21.02,52.88,-3.36,59.19,56.77,2.845,0.4262,46.81,4.446,0.7909,258.5,215,9.1,5.9,41.3,36.4,79.2,85.4,6.4,48,6.8,114.2,35,48.3,54,52,6.928,2.794,9.315,20,0,112.7,109,158.8,119.9,6.3,6.6,50,0,100,80,56,56,67,58.1,61.8,58.82,58.19,136.5,68.28,-19.05
236,50,56.55,56.5,50.02,49.8,66.66,66.2,73.17,72.7,71.26,66.3,56.23,56.63,69.93,20.53,53.19,-3.793,58.69,55.89,3.593,0.7957,46.43,4.444,0.7912,257.9,215.9,9,5.9,40.8,35.8,78.6,84.4,5.9,47.5,6.7,113.1,34.3,48,53,51,6.908,2.81,9.433,20,0,112.7,109,158.3,121.7,6.3,6.7,50,0,100,80,56,56,60,58.1,61.72,58.33,57.61,136.3,86.23,-13.08
238,50,56.22,56.6,50.18,50,66.21,65.9,72.18,71.7,70.68,65.81,55.99,56.39,64.29,16.15,52.38,-4.238,53.84,51.8,3.564,1.52,43.71,4.331,0.8117,258.2,214.2,9.5,5.2,40.8,35.8,76.6,81.4,5.2,48,7,112.9,36.5,46.1,50,48,6.969,3.083,9.8,20,0,112.7,109,155.3,118.4,5.8,6.3,50,0,100,80,56,56,54,58.02,62.17,58.08,57.33,93.46,85.55,2.856
240,50,56.3,56.6,50.27,50.1,66.21,65.9,72.14,72,70.6,65.85,56.11,56.51,63.6,16.53,50.85,-3.782,54.16,52.48,3.586,1.897,44.21,4.308,0.8162,257.2,215.4,9,5.1,41.3,36.4,76.9,81.9,5.8,48,6.7,113.1,36.4,45.6,51,49,11.04,4.939,9.675,20,0,112.4,108.8,158.8,121.7,5.7,6.3,50,0,100,80,56,56,54,58.06,62.74,58.25,57.45,84.76,86.07,-8.202
242,50,56.3,56.5,50.22,50.3,66.21,65.9,72.1,71.8,70.6,65.85,56.11,56.55,63.35,16.14,51.01,-3.793,54.55,52.86,3.955,2.265,44.11,4.349,0.8085,258,215.5,9.1,4.8,41.2,36.3,76.6,81.4,5.5,48,6.7,113.1,36.7,45.5,51,49,13.17,5.914,9.675,20,0,112.4,108.8,157.8,120.2,5.9,6.2,50,0,100,80,56,56,54,58.06,62.5,58.25,57.49,87.34,94.92,-9.384
244,50,56.26,56.5,50.22,50.3,66.13,66.1,72.06,71.7,70.56,65.81,56.07,56.47,63.95,16.18,51.14,-3.362,54.11,52.42,3.583,1.895,44.14,4.31,0.8157,258.6,215.2,9,5.6,41.3,36.4,77.3,82.4,5.5,47.8,6.5,113.1,36.3,46,51,49,9.533,4.24,9.675,20,0,112,108.6,157.8,120.7,5.6,6.2,50,0,100,80,56,56,54,58.06,62.54,58.25,57.41,86.76,85.99,-6.501
246,50,56.26,56.5,50.18,50.3,66.17,66.1,72.02,71.8,70.6,65.85,56.03,56.47,62.86,15.24,50.97,-3.352,54.43,52.37,3.946,1.893,44.16,4.334,0.8113,257.7,215,8.8,5.1,41.3,36.4,76.9,81.9,5.5,47.8,6.6,113.1,36.2,46,51,49,14.52,6.568,9.675,20,0,112.2,108.6,156.8,121.7,5.7,6.5,50,0,100,80,56,56,54,58.06,62.74,58.21,57.41,78.18,94.7,-7.124
248,50,56.26,56.5,50.18,50.1,66.17,65.9,72.06,71.8,70.64,65.9,56.07,56.51,63.62,15.32,51.22,-2.927,54.49,52.8,3.951,2.263,44.14,4.341,0.81,259,215.3,8.9,5.5,41.2,36.3,77.3,82.4,5.5,47.8,6.3,113.1,35.8,45.5,51,49,12.05,5.385,9.675,20,0,112.2,108.6,156.8,119.2,5.9,6.2,50,0,100,80,56,56,54,58.06,62.7,58.25,57.41,79.27,94.82,-7.986
250,50,56.26,56.5,50.18,50.3,66.21,66.1,72.1,71.8,70.64,65.9,56.07,56.51,63.17,15.65,50.86,-3.344,54.04,52.37,3.919,2.245,44.22,4.297,0.8181,257.2,213.5,9,4.9,41.2,36.4,76.9,81.9,5.8,47.8,6.5,113.1,36.2,45.6,51,49,12.13,5.46,9.675,20,0,112,108.6,156.8,119.1,5.7,6.2,50,0,100,80,56,56,54,58.06,62.7,58.25,57.41,80.98,94.05,-7.627
252,50,56.26,56.5,50.22,50.3,66.17,66.1,72.1,71.8,70.68,65.9,56.11,56.51,64.05,15.32,51.66,-2.926,53.92,52.61,3.57,2.255,44.21,4.289,0.8198,259,214.5,9,5.5,41.3,36.4,77.3,82.4,6.4,48,6.5,113.1,35.8,46,51,49,8.608,3.823,9.675,20,0,112.2,108.6,156.3,118.7,5.9,6.2,50,0,100,80,56,56,54,58.06,62.58,58.33,57.53,81.41,85.69,-4.77
254,50,56.3,56.5,50.22,50.1,66.17,65.9,72.02,71.7,70.56,65.81,56.03,56.47,62.95,15.71,51.04,-3.797,54.41,52,3.945,1.526,44.15,4.333,0.8114,258.1,215,9.1,5.2,41.2,36.3,76.9,81.9,5.7,47.8,6.6,113.1,36.3,45.1,51,49,14.14,6.387,9.675,20,0,112,108.6,158.8,121.6,5.6,6.2,50,0,100,80,56,56,54,58.1,62.5,58.29,57.49,85.81,94.68,-4.822
256,50,56.26,56.5,50.18,50.1,66.13,65.9,72.02,71.8,70.6,65.81,56.07,56.51,63.09,15.19,51.24,-3.34,54.28,52.6,3.936,2.254,44.14,4.324,0.8131,256.9,214.5,9,4.8,41.3,36.4,76.6,81.4,6.4,47.8,6.6,112.9,35.6,46,51,49,13.16,5.933,9.675,20,0,112,108.4,156.3,119.4,5.9,6.2,50,0,100,80,56,56,54,58.1,62.54,58.29,57.45,82.24,94.45,-6.827
258,50,56.26,56.5,50.27,50.9,66.17,66.4,71.9,71.1,70.56,65.77,56.03,56.47,59.63,13.92,49.81,-4.099,53.52,51.48,3.933,1.887,38.44,4.896,0.7182,249.7,214.3,8.8,3.6,42.1,37.2,74.7,78.4,3.8,48.5,6.4,113.1,38.4,41.3,45,43,16.97,8.094,10.46,20,0,112.2,108.6,155.8,117.9,4.9,5.4,25,0,100,40,47,56,67,58.06,62.58,58.21,57.41,73.97,94.39,-8.36
260,50,55.36,55.2,50.84,50.6,66.58,66.4,71.2,70.8,69.54,62.58,55.13,55.36,49.3,17.75,74.16,-42.61,40.43,38.38,2.109,0.05979,38.28,3.713,0.9468,255.8,214.7,9,3.6,41.8,36.9,74.4,78,4.3,49,7.4,118.5,43.9,41.7,44,42,7.075,4.082,10.6,20,0,112,108.4,156.8,118.6,4.6,4.6,25,0,100,40,47,56,67,58.1,61.23,55.87,55.81,136.4,50.62,123.4
262,50,54.37,54.1,49.9,49.8,66.21,65.8,70.71,70.1,69.21,61.84,54.19,54.46,47.85,15.96,78.28,-46.39,40.08,38.4,2.476,0.7925,36.68,3.842,0.9152,255.1,214.8,7.8,3.4,42,37.1,73.2,76,3.5,48.5,6.5,119.9,46.7,39.3,43,41,9.387,5.58,10.74,20,0,112.2,108.6,154.3,116.3,4.3,4.3,30,0,100,40,47,56,67,58.1,61.02,55.01,54.83,131.2,59.43,129.9
264,50,53.92,53.9,50.1,50.3,65.39,64.8,69.36,68.7,68.06,61.19,53.86,54.14,42.39,13.85,73.42,-44.87,34.36,33.78,2.487,1.9,35.66,3.388,1.038,256.3,215.8,9,3.2,41.3,36.4,72.5,74,3.5,49,7.7,121.7,49.5,37.4,40,40,7.429,4.984,10.89,20,0,112.4,108.8,153.8,116.7,4,3.6,30,0,100,40,47,56,67,58.1,60.74,54.6,54.42,126.2,59.68,138.4
266,50,53.8,53.6,49.9,50.1,64.81,64.7,68.78,67.9,67.57,60.74,53.7,53.89,42.43,12.98,73.04,-43.59,34.9,33.95,1.74,0.7907,33.97,3.612,0.9735,256.5,214.5,7.2,3,42.9,38,70.9,72.5,2.9,48.8,5.9,122.7,51.3,35,39,38,7.507,5.032,11.2,20,0,112.7,108.8,152.3,113,3.4,3.5,30,0,100,40,47,56,67,58.06,60.57,54.52,54.26,124.2,41.76,137.3
268,50,53.84,53.9,50.14,50.1,64.24,64,68.09,67.8,66.79,60.45,53.74,53.97,41.05,13.84,67.68,-40.47,33.23,32.28,2.117,1.163,34.61,3.377,1.041,256.1,215.6,8.2,3.4,42.1,37.2,71.2,73,3.4,49.1,7.1,124,53.3,35.4,40,39,7.12,4.933,11.04,20,0,112.9,108.8,154.8,116.9,3.9,3.6,30,0,100,40,47,56,67,58.06,60.41,54.56,54.3,141.6,50.81,134
270,50,53.68,53.6,49.98,49.8,64.08,63.9,67.84,67.6,66.63,60.24,53.61,53.85,40,12.9,67.81,-40.72,33.29,32.7,2.12,1.534,34.65,3.378,1.041,254.9,215.9,7.9,3.6,42.1,37.2,71.2,73,4,49,6.9,124,53,36.3,40,39,11.07,7.87,11.04,20,0,113.1,109,153.3,114.9,3.7,3.6,30,0,100,40,47,56,67,58.06,60.37,54.4,54.13,134.4,50.89,132
272,50,53.52,53.4,49.77,49.8,63.96,63.9,67.72,67.6,66.55,60.16,53.41,53.64,40.13,12.51,68.03,-40.42,33.54,32.59,2.114,1.161,34.59,3.409,1.031,255.8,215.2,7.7,3,42.1,37.2,70.6,72,4.4,48.7,6.6,124,53.1,34.8,40,39,11.45,8.116,11.04,20,0,113.6,109.4,154.8,116.8,3.9,3.6,30,0,100,40,47,56,67,58.1,60.33,54.23,54.01,135.1,50.73,133.3
274,50,53.64,53.8,50.31,50.4,63.59,63.3,67.07,66.8,66.01,60,53.61,53.85,37.21,11.24,64.35,-38.38,29.66,29.44,2.098,1.881,33.2,3.141,1.119,256.8,213.7,8.8,3.1,42,36.7,69.9,71,3.5,49.3,7.7,125.5,55.8,33.8,38,37,6.638,5.073,11.36,20,0,113.8,109.2,153.3,115.4,3.5,3.4,30,0,100,40,47,56,60,58.06,60.37,54.36,54.13,117.1,50.36,139.3
276,50,53.68,53.8,50.1,50.1,63.67,63.7,67.35,67.2,66.22,60.12,53.61,53.85,39.37,12.11,65.17,-37.91,32.13,31.55,2.117,1.531,34.08,3.315,1.061,256.5,215.6,8.5,3.7,41.6,36.7,70.6,72.5,4.4,49,7.2,125.7,54.9,35.6,39,38,8.636,6.239,11.2,20,0,113.8,109.4,153.8,115.9,3.6,3.7,30,0,100,40,47,56,67,58.1,60.37,54.4,54.13,128.4,50.81,132.4
278,50,53.6,53.8,49.98,50,63.75,63.6,67.35,67.3,66.3,60.04,53.53,53.77,38.54,11.25,67.01,-39.71,32.44,31.85,2.113,1.528,34.1,3.344,1.051,256.9,215.2,8.5,3.3,41.6,36.7,70.6,72,4.2,49,7.2,125,54.6,34.8,39,38,12.63,9.318,11.2,20,0,114.2,109.4,153.3,115.6,3.7,3.7,30,0,100,40,47,56,67,58.1,60.33,54.32,54.05,121.4,50.71,134.8
280,50,53.47,53.6,49.9,50,63.71,63.6,67.35,67.2,66.26,60,53.45,53.69,38.88,11.65,66.83,-39.61,32.08,31.86,2.114,1.895,34.07,3.31,1.062,256.2,215.2,8.2,3.1,41.8,36.9,70.3,71.5,4.4,49,7.2,125,54.7,34.6,39,38,10.16,7.43,11.2,20,0,114.2,109.4,130.2,115.2,3.6,3.6,30,0,100,40,47,56,67,58.1,60.33,54.23,54.01,125.8,50.73,134.1
282,50,53.43,28,49.86,49.8,63.71,63.6,67.31,67,66.22,59.96,53.37,53.6,38.58,11.7,67.07,-40.19,32.15,31.56,2.118,1.531,34.06,3.319,1.059,257.1,215.7,8.3,3.6,41.5,36.6,70.6,72,4.4,48.8,7.2,124.7,54.4,34.4,39,38,11.45,8.439,11.2,20,0,114.5,109.6,151.8,114.2,3.6,3.6,30,0,100,40,47,56,67,58.1,60.33,54.15,53.93,126.3,50.83,136.1
284,50,53.43,53.4,49.77,49.8,63.67,63.6,67.27,67.2,66.22,59.96,53.37,53.6,38.41,11.21,66.77,-39.57,32.79,32.21,2.112,1.527,34.03,3.388,1.038,255.9,215.1,8,3.4,41.6,36.7,70.6,72,4.1,48.8,7.2,125,54.4,34.9,39,38,14.29,10.58,11.2,20,0,114.5,109.8,154.8,117.1,3.6,3.8,30,0,100,40,47,56,67,58.1,60.37,54.15,53.93,118.8,50.69,132.5
286,50,53.6,53.9,50.39,50.6,63.42,63.3,66.7,66.4,65.77,59.84,53.61,53.85,34.81,9.868,63.09,-38.15,28.65,28.79,2.104,2.253,32.43,3.106,1.132,255.2,214.3,9,3,41.8,36.7,69.2,70,3,49.5,7.9,126.6,57.4,33.1,37,36,10.76,8.792,11.53,20,0,114.5,110.1,154.8,117.1,3.3,3.3,25,0,100,40,47,56,60,58.02,60.45,54.36,54.09,97.56,50.5,138.7
288,44,53.8,53.8,50.22,50.1,63.55,63.3,67.15,66.8,66.06,60,53.65,53.89,40.3,12.22,67.78,-39.69,32.24,30.91,2.123,0.7973,36.2,3.131,1.123,268.6,216.3,8.6,4.4,41.5,36.6,71.2,73,5.5,49.3,8.3,126.3,54.7,36.9,45,43,7.839,5.532,10.46,20,0,114.5,110.1,154.8,116.9,3.5,3.7,50,30,100,83.31,55.76,56,17,58.1,60.45,54.72,54.22,125,50.96,146.1
290,44,54.37,54.2,47.48,46.4,65.18,66.7,71.57,74.1,70.23,64.67,54.02,54.46,69.06,14.46,60.18,-5.589,61.42,58.28,3.924,0.7888,53.55,4.032,0.872,259.6,213.8,5.5,6.9,40.8,35.8,81,88.4,11,45.3,4.9,114.7,33.7,53,63,60,26.69,10.99,8.428,20,0,114.9,109.8,155.3,119,7.4,7.9,65,30,100,73.14,54.34,56,17,58.06,65.65,57.75,55.89,45.76,50.62,8.193
292,44,54.25,54.7,46.01,45.9,69.44,70.8,76.93,78.7,75.92,68.19,53.74,54.55,80.99,10.92,83.62,-13.56,73.86,69.24,7.247,2.628,59.65,4.354,0.8076,259.5,215,5.3,7,40.6,35.6,85.7,96.8,9.5,44.1,3.7,110.1,24.4,61.9,70,67,34.59,12.15,7.715,20,0,114.2,110.1,159.3,123.9,7.9,8.8,70,30,100,62.97,52.92,56,17,58.06,70.52,60.01,57.16,21.03,61.18,44.63
294,44,55.03,55.3,46.33,46.1,73.41,74.9,81.31,83,80.14,70.11,54.47,55.28,85.8,12.75,108.9,-35.85,78.37,73.35,7.29,2.274,66.25,4.159,0.8454,260.6,216.3,6,7.7,40.3,35.3,90.7,105.7,10.8,43.8,3.5,112.2,21.3,71.1,78,75,40.11,13.29,6.952,20,0,114.2,109.8,162.3,126,8.3,9,65,30,100,52.8,51.49,56,17,58.15,73.76,60.78,58.02,19.6,63.37,85.09
296,44,55.28,55.6,46.54,46.6,77.63,78.9,85.65,87.5,84.4,71.18,54.68,55.53,86.2,13.49,142,-69.34,78.39,73.02,7.626,2.264,69.74,3.952,0.8898,257.8,215.3,6.5,5.7,40.1,35.1,93.2,110.7,8.7,43.8,3.7,115.6,22.5,75.1,81,78,42.27,13.95,6.677,20,0,113.8,110.1,162.3,126.7,8.4,9,65,30,100,42.63,50.07,56,17,58.19,77.11,60.91,58.27,17.1,69.37,125.3
298,44,55.6,55.8,47.24,47.3,81.48,82.5,89.26,90.8,87.8,71.38,54.92,55.77,82.92,15.57,175,-107.7,75.34,69.22,7.652,1.534,71.27,3.717,0.946,255.9,216.1,7,5.4,40.4,35.3,96.2,116.6,8.7,44.4,4.1,120.2,24.2,81.2,84,80,44.63,15.31,6.496,20,0,113.8,109.6,161.3,125.5,8.1,8.5,30,0,100,35,49,56,25,58.19,79.82,59.27,58.31,17.28,183.6,154.7
300,44,55.23,55.2,46.95,46.6,83.04,83.2,91.02,91.6,89.23,71.5,54.88,55.32,85.46,19.14,189.8,-123.5,74.28,71.13,3.948,0.7937,72.89,3.583,0.9813,257,215.2,6.4,5.4,40.4,35.4,97,118.1,7.6,44.3,3.9,123.7,26.5,82.7,86,82,33.58,11.17,6.317,20,0,113.6,109.6,161.8,126,8.3,8.4,45,0,100,35,49,56,25,58.19,78.34,56.77,56.22,22.79,94.75,160.6
302,44,54.83,54.9,46.46,46.3,83.49,83.5,91.67,92.1,89.72,71.59,54.56,54.91,87.74,20.92,194.3,-127.5,75.14,72.71,3.219,0.7944,74.42,3.55,0.9904,257.2,215.5,5.8,5.4,40.3,35.3,97.5,119.1,7.2,43.9,3.6,124,26.5,83.8,88,84,30.1,9.758,6.14,20,0,114,109.6,161.3,125.4,8.6,8.8,45,0,100,35,49,56,25,58.19,78.22,56.32,55.73,25.06,77.25,161
304,44,54.54,54.7,46.05,45.9,83.73,83.8,92.12,92.3,90.13,71.67,54.31,54.71,89.73,21.31,197.4,-129,75.81,73.77,3.567,1.522,75.3,3.54,0.9932,256.6,214.3,5.8,5.4,40.1,35.1,97.7,119.6,6.7,43.6,3.5,124.7,26.8,84,89,85,26.35,8.352,6.052,20,0,114.2,109.8,164.2,127,8.6,8.6,50,0,100,35,49,56,25,58.19,78.51,56.24,55.53,25.17,85.61,160.7
306,44,54.46,54.5,46.05,45.9,83.9,84,92.41,92.5,90.34,71.75,54.27,54.63,91.28,22.24,199.3,-130.2,75.53,73.84,3.22,1.53,75.89,3.499,1.005,257.3,215.6,5.8,5.5,40,35,98,120.1,7.2,43.4,3.4,125.2,27.2,85.1,91,87,20.48,6.382,5.877,20,0,114.2,109.6,163.8,128,8.5,8.6,50,0,100,35,49,56,25,58.19,78.67,56.16,55.44,26.06,77.29,162
308,44,54.54,54.7,46.13,46.1,84.02,83.8,92.53,92.5,90.46,71.87,54.35,54.71,91.12,22.2,198.9,-130,75.31,73.63,3.211,1.527,76.46,3.463,1.015,256.8,215,6.3,5.7,39.8,34.8,98.2,120.6,7.2,43.4,3.6,125.7,27.5,86.3,90,86,20.9,6.523,5.964,20,0,114.2,109.6,161.8,125.7,8.5,8.6,45,0,100,35,49,56,25,58.19,78.75,56.24,55.53,25.91,77.07,161.8
310,44,54.66,54.9,46.25,46.3,84.1,84,92.66,92.8,90.5,71.96,54.51,54.83,91.49,23.06,198.3,-129.9,74.74,73.43,2.823,1.515,77.68,3.383,1.039,256.6,213.3,6.3,6,40,35,98.7,121.6,7.5,43.6,3.4,126.3,27.9,86.1,92,88,18.8,5.844,5.791,20,0,114.5,109.6,163.8,128,8.6,8.6,45,0,100,35,49,56,25,58.23,78.79,56.49,55.73,26.91,67.75,161.6
312,44,54.74,54.9,46.21,46.3,84.35,84.3,92.9,92.8,90.74,72.04,54.51,54.83,90.94,22.92,198.9,-130.8,76.59,74.53,2.851,0.7942,77.3,3.484,1.009,255.1,215.4,6.1,5.9,40,35,98.7,121.6,7.3,43.4,3.4,126.8,28.1,86.6,92,88,26.82,8.388,5.791,20,0,114.5,109.8,163.8,127.9,8.6,8.8,45,0,100,35,49,56,25,58.23,79,56.49,55.81,26.49,68.42,159.5
314,44,54.95,55.2,46.58,46.4,84.3,84.3,92.86,92.8,90.7,72.16,54.76,55.08,91.72,23.12,198.8,-130.2,75.16,73.47,2.852,1.162,77.48,3.41,1.031,257.3,215.6,6.5,5.9,40.1,35.1,98.7,121.6,7.8,43.8,3.8,127.1,28.4,86.1,91,87,19.23,5.963,5.877,20,0,114.9,109.8,164.7,129.1,8.6,8.6,45,0,100,35,49,56,25,58.23,78.96,56.73,55.98,26.77,68.46,162.2
316,44,55.11,55.3,46.7,46.6,84.43,84.2,92.94,93.2,90.79,72.24,54.84,55.24,90.73,22.98,197.6,-129.9,75.41,72.98,3.582,1.161,77.52,3.42,1.028,255.7,215.2,6.7,6,40.3,35.1,99.2,122.6,7.8,43.9,3.8,127.4,28.2,87,92,88,23.63,7.407,5.791,20,0,115.1,109.6,163.8,127.9,8.9,8.5,45,0,100,35,49,56,25,58.27,78.96,56.94,56.14,26.66,85.97,161.3
318,44,55.15,55.3,46.79,46.8,84.51,84.3,93.07,93,90.87,72.32,54.96,55.36,91.31,23.45,197.9,-130.1,74.53,72.86,3.559,1.883,77.78,3.369,1.044,256.2,213.8,6.5,6,40.3,35.3,99,122.1,7.6,44.1,3.8,127.7,28.4,86.8,92,88,18.77,5.847,5.791,20,0,115.1,110.1,161.8,125.7,8.7,8.5,45,0,100,35,49,56,25,58.27,78.88,56.98,56.22,27.31,85.41,161.9
320,44,55.19,55.5,46.83,46.8,84.47,84.3,93.02,93,90.79,72.32,55.01,55.41,90.53,23.68,195.4,-128.5,74.76,73.08,3.568,1.888,77.64,3.386,1.039,254,214.4,6.5,5.7,40.3,35.3,98.7,121.6,7.4,44.1,3.8,127.7,28.4,86.5,92,88,22.2,6.974,5.791,20,0,115.3,109.8,163.3,127.4,8.7,8.7,45,0,100,35,49,56,25,58.27,78.71,57.02,56.26,27.8,85.64,159
322,44,55.23,55.3,46.83,46.8,84.51,84.3,93.11,93,90.87,72.36,55.05,55.45,91.7,23.88,197.4,-129.6,75.67,73.97,3.594,1.902,77.63,3.427,1.026,256,216,6.4,6.2,40.4,35.4,99,122.6,7.4,44.1,3.7,127.7,28.7,86.7,92,88,21.24,6.588,5.791,20,0,115.3,110.1,164.2,128.4,8.7,8.5,45,0,100,35,49,56,25,58.27,78.88,57.06,56.3,27.81,86.27,160.1
324,44,55.28,55.5,46.87,46.8,84.51,84.3,93.11,93.2,90.87,72.45,55.05,55.45,91.57,23.84,196.2,-128.5,75.04,72.99,3.564,1.52,77.61,3.399,1.034,255.6,214.2,6.7,6,40.1,35.1,99.2,122.6,7.4,44.1,4.6,127.4,28.7,88,92,88,19.48,6.052,5.791,20,0,115.6,109.8,162.3,126.5,8.9,8.7,45,0,100,35,49,56,25,58.27,78.63,57.06,56.3,28.1,85.55,160.5
326,44,55.28,55.3,46.91,46.8,84.51,84.3,93.11,93.2,90.87,72.36,55.09,55.45,91.24,23.76,196.4,-128.9,75.12,73.43,3.219,1.53,77.74,3.397,1.035,254.7,215.5,6.5,5.8,40.3,35.3,99,122.1,7.4,44.1,4,127.7,28.7,86.8,92,88,21.05,6.56,5.791,20,0,115.6,110.3,165.7,129.6,8.9,8.5,45,0,100,35,49,56,25,58.27,78.79,57.02,56.26,27.78,77.25,159.5
328,44,55.23,55.3,46.87,46.8,84.67,86.3,93.15,94.1,90.87,72.36,55.05,55.41,90.8,24.42,198.3,-131.9,74.87,73.19,3.207,1.524,72.88,3.612,0.9734,257.2,214.7,6,5.6,40.8,35.8,99.7,123.6,8.8,44.1,3.5,127.7,28,87.8,81,78,16.87,5.283,6.677,20,0,115.7,110.1,159.3,120.7,7.5,8.5,55,0,100,20,49,56,40,58.27,78.71,57.02,56.22,28.67,76.97,162.2
330,44,52.61,51.7,46.01,45.3,86.52,86.3,93.31,93,90.5,64.91,51.98,52.38,72.39,29.95,272.6,-230.1,59.32,53.58,3.587,-2.146,65.06,3.206,1.097,255.7,215.5,5.3,5.7,40,35,98.7,121.6,7.1,43.9,3.9,131.2,32.2,86.1,76,73,19.1,7.505,7.139,20,0,115.7,110.3,164.2,128.6,6.9,6.4,60,0,100,20,49,56,40,58.27,74.54,54.72,53.64,44.19,79.53,205.4
332,44,50.69,50.3,44.25,43.8,86.35,86.1,93.02,93,90.34,63.27,49.97,50.7,71.13,28.67,288.5,-246,57.65,51.2,6.506,0.0598,65.17,3.11,1.13,255.9,214.7,4.3,5,39.5,34.6,98,120.1,6.8,42.7,3.2,130.1,32.1,86.1,76,73,17.76,7.1,7.139,20,0,116,110.5,163.3,127.7,6.7,6.5,70,0,100,20,49,56,34,58.27,75.8,55.83,53.27,39.23,61.08,210.5
334,44,49.91,50,43.8,43.8,85.9,85.6,92.37,91.9,89.93,62.7,49.19,50.12,69.27,26.17,291.6,-248.5,54.86,48.4,8.358,1.896,60.75,3.175,1.107,257.1,215.3,3.8,4.3,40,35,96.5,116.1,5.5,42.5,2.7,129.3,32.5,81.1,70,67,10.07,4.133,7.715,20,0,115.7,110.3,160.3,124.5,6.3,6.2,70,0,100,20,49,56,30,58.31,76.09,55.5,52.95,35.32,78.47,214.4
336,44,50.16,50.6,44.45,44.6,85.21,84.8,91.3,90.8,89.15,62.74,49.6,50.53,65.51,23.16,283.6,-241.3,51.36,46.35,8.387,3.377,59.45,3.038,1.157,257.8,216,5.2,5.2,39.4,34.5,96,116.1,6.2,42.9,3.4,130.1,34.4,81.6,70,67,9.706,4.214,7.715,20,0,115.7,110.5,161.3,126.3,5.9,6,65,0,100,20,49,56,24,58.31,76.87,55.79,53.31,29.95,81.35,215.7
338,44,50.65,50.9,44.9,44.9,85.21,85.1,91.3,91.2,89.11,62.95,50.05,50.98,65.17,23.48,279.5,-237.8,51.17,45.85,8.296,2.975,60.12,2.993,1.175,256.5,213.7,5.1,5,39.8,34.8,96.2,116.6,6.6,43,3.5,130.7,34.5,81.8,70,67,10.91,4.761,7.715,20,0,116,110.3,163.3,128.5,6.1,6,65,0,100,20,49,56,27,58.31,77.56,56.12,53.72,29.27,83.22,214.4
340,44,50.94,51.1,45.07,45.1,85.37,85.3,91.51,91.6,89.31,63.11,50.26,51.11,65.78,23.54,280.7,-238.5,52.54,46.46,7.607,1.525,60.87,3.035,1.159,257.1,214.8,5.6,5.1,39.5,34.6,96.7,117.6,7.3,43.2,3.7,130.7,34.2,82.6,71,68,14.33,6.195,7.617,20,0,115.7,110.3,162.8,124.5,6.3,6,60,0,100,20,49,56,27,58.31,77.61,56.2,53.81,29.28,76.3,214.6
